ensembl_gene_id_version	logFC	AveExpr	t	P.Value	adj.P.Val	B	biotype	symbol
ENSG00000005073.5	1.34803428763484	1.36508915641908	3.78860801745177	0.00209069988573572	0.0105487860186451	-1.9404049148465	protein_coding	HOXA11
ENSG00000005075.13	0.394265673016534	5.09147859597674	4.34952721244907	0.000710490169387625	0.00461353402558013	-1.46534335310765	protein_coding	POLR2J
ENSG00000005100.10	0.343398089635998	5.38181126139636	2.8871127597276	0.0122310618507733	0.0411446664706476	-4.3628073341505	protein_coding	DHX33
ENSG00000005108.13	-3.3043373534226	4.41357360218762	-5.17960262829493	0.000153055264028249	0.00145592927282859	0.194437894758474	protein_coding	THSD7A
ENSG00000005156.9	0.233920103602529	6.89862477043736	2.99420047754481	0.00991891634167999	0.0350081083692358	-4.26563822564648	protein_coding	LIG3
ENSG00000005238.17	-0.699169997035963	3.62513088842193	-4.36766246169617	0.000686462364293103	0.00449905925657516	-1.30288038287236	protein_coding	FAM214B
ENSG00000005249.10	1.55630027207363	3.37577837320841	4.40645906818235	0.000637828435607312	0.00425244735797228	-1.34167162501366	protein_coding	PRKAR2B
ENSG00000005302.15	0.393088817380498	4.92766744307806	3.35019202843746	0.00493089438499167	0.0204681476116739	-3.42570204911814	protein_coding	MSL3
ENSG00000005379.13	1.38066164688473	4.80368191315311	5.34549911523894	0.000113810702422971	0.00115635076639552	0.566973632626233	protein_coding	BZRAP1
ENSG00000005381.7	2.63927301320424	-4.11895289226979	4.86505581048099	0.000271107975694386	0.00222506800850012	0.643277914481917	protein_coding	MPO
ENSG00000005421.6	2.79328816879765	-4.3670139889364	4.65585043381133	0.000399302140460819	0.00299305336045172	0.305369751368106	protein_coding	PON1
ENSG00000005471.13	1.44557937324239	-0.878682735135876	6.873563321023	8.88061263091661e-06	0.000177510676983665	3.78822944836961	protein_coding	ABCB4
ENSG00000005513.9	-3.19311643627049	-0.62135227472081	-6.68717578032016	1.1915208617083e-05	0.000219021407983136	3.46870758710145	protein_coding	SOX8
ENSG00000005700.12	-0.300986860760351	6.96268335843548	-3.28464198827735	0.0056085122528939	0.0225168790251562	-3.70357660484591	protein_coding	IBTK
ENSG00000005810.15	-0.517239216405423	7.68853842015945	-4.5488803943991	0.000487717028191296	0.00348699147040568	-1.27345103453755	protein_coding	MYCBP2
ENSG00000005812.8	-0.611029831297619	6.16250225180106	-5.01008287225551	0.000207954460361551	0.00183770429171313	-0.301045269519681	protein_coding	FBXL3
ENSG00000005882.9	0.93200369369302	4.36592478175505	5.03940270024676	0.000197163648213037	0.00176280102651393	-0.0295845466461966	protein_coding	PDK2
ENSG00000005889.13	0.242563250855048	6.40937387285911	2.98793960493809	0.010041330793891	0.0353432886208224	-4.25331831848863	protein_coding	ZFX
ENSG00000005961.15	2.69863534849101	-0.278224420662306	11.9246510036063	1.38188154724369e-08	1.90138723345324e-06	10.2125847288978	protein_coding	ITGA2B
ENSG00000006007.9	0.383850137132882	7.95119222550655	3.16597070216182	0.00708101133017624	0.0269276629058588	-3.97761114565473	protein_coding	GDE1
ENSG00000006118.12	-0.370217724493211	6.74448981285632	-3.50210694421414	0.00365971176621505	0.0162325069021424	-3.27782003689987	protein_coding	TMEM132A
ENSG00000006283.15	-2.55384686450795	-0.690807736614698	-7.0398745768526	6.85862778448161e-06	0.000148761690935396	4.11394319580143	protein_coding	CACNA1G
ENSG00000006327.11	-1.28196434227258	4.04400852794634	-6.23046390546372	2.49795453636736e-05	0.000374020536638702	2.25977937749449	protein_coding	TNFRSF12A
ENSG00000006432.13	-0.636900057223588	4.98456327531535	-6.08127372292768	3.20114875725922e-05	0.000447794771269892	1.78303312908329	protein_coding	MAP3K9
ENSG00000006453.11	-0.386807866722299	6.00500842837855	-3.48969356558725	0.00374987808007374	0.0165753418440983	-3.24473989208252	protein_coding	BAIAP2L1
ENSG00000006534.13	1.11974063182934	1.51170519889672	5.35609879255488	0.000111690729507774	0.00113941179374578	1.03701333673376	protein_coding	ALDH3B1
ENSG00000006611.13	2.3437869080348	-2.25536537965673	5.79350466895036	5.21051268961339e-05	0.000639640759980338	2.12890291746699	protein_coding	USH1C
ENSG00000006634.5	0.466634850356313	5.68500541352882	2.95783595106426	0.0106510937550285	0.03708933387568	-4.25792205160414	protein_coding	DBF4
ENSG00000006652.11	0.569746485549834	5.6321518622003	2.97913396218862	0.0102160326995939	0.035834473982547	-4.20244487990777	protein_coding	IFRD1
ENSG00000006740.14	-1.06396677251694	1.14825538367111	-3.97083959574809	0.00146806388868763	0.00808591875295622	-1.83619570883888	protein_coding	ARHGAP44
ENSG00000006756.13	0.643861689351439	6.64972601889085	6.52796197288622	1.5373225420787e-05	0.000260471837358015	2.38126566886577	protein_coding	ARSD
ENSG00000006757.9	0.449226373238089	4.8301492061765	4.24844550308242	0.000861209124552509	0.00537423630622815	-1.65424346090974	protein_coding	PNPLA4
ENSG00000007168.10	-0.453025097841445	7.14476384669378	-5.55230087531281	7.90800048144335e-05	0.000877049591019914	0.660711082489852	protein_coding	PAFAH1B1
ENSG00000007174.15	2.01410469928371	-1.05368494577965	6.84724953843297	9.25428060208166e-06	0.000182668774554892	3.61993297904838	protein_coding	DNAH9
ENSG00000007202.12	-0.325053435518447	9.12757343386831	-3.87363647385958	0.00177222310428093	0.00931830802587313	-2.63196040230115	protein_coding	KIAA0100
ENSG00000007314.9	1.97113172356871	-3.8036323533542	2.84038541154478	0.0133992563437794	0.0440449020162444	-3.01457595953891	protein_coding	SCN4A
ENSG00000007341.16	-0.512498327972837	4.66098164033023	-3.74794548111981	0.00226301629344182	0.0111965534146305	-2.62413354125771	protein_coding	ST7L
ENSG00000007376.5	0.380411176453003	5.3088137640774	3.14632061650632	0.00735961619083516	0.0277142198968843	-3.84547116299734	protein_coding	RPUSD1
ENSG00000007384.13	-0.694013700660233	4.76736900446669	-5.74722291947673	5.6412406128889e-05	0.000676561729583038	1.22355898727692	protein_coding	RHBDF1
ENSG00000007402.9	1.2920654281681	2.1529926646941	4.96333947256337	0.000226444501272225	0.00195424471699867	0.206600671038763	protein_coding	CACNA2D2
ENSG00000007516.11	-0.606220629800271	2.77978528679187	-3.06132845615186	0.0086957488605146	0.0315852771077103	-3.69675343130508	protein_coding	BAIAP3
ENSG00000007545.13	-0.575801556242542	3.41045934223443	-4.75137515207314	0.000334371617949938	0.00261031780624224	-0.450053794876295	protein_coding	CRAMP1L
ENSG00000008083.11	-0.649187504306229	4.64911288005388	-6.01620366921132	3.57033806880464e-05	0.000484472732037982	1.69133121264672	protein_coding	JARID2
ENSG00000008130.13	-0.525441732875077	6.88405286426524	-7.07885977311396	6.45899531241581e-06	0.000142117478561168	3.30927122063556	protein_coding	NADK
ENSG00000008196.10	1.54894456945477	-3.42394157808389	2.86760725890521	0.0127060048201681	0.0423060851837552	-2.92230454466335	protein_coding	TFAP2B
ENSG00000008226.17	1.54858847084363	-3.35207386860689	3.08425306115051	0.00831328193792481	0.0304708248529241	-2.76277951206684	protein_coding	DLEC1
ENSG00000008256.13	-2.14473554182535	5.42509834103358	-7.49044675894255	3.4685080966837e-06	8.89523260937773e-05	4.08795894741884	protein_coding	CYTH3
ENSG00000008283.13	-0.365905602932793	7.52483998948242	-4.70634570061335	0.000363496984616603	0.00278525437695891	-0.933398785857169	protein_coding	CYB561
ENSG00000008311.12	-0.861325807401701	3.51732356722975	-5.29426741330987	0.000124665190929097	0.00123584220472905	0.583712559788162	protein_coding	AASS
ENSG00000008382.13	-0.456324085105622	3.95325164009596	-3.51316926402249	0.00358120289225622	0.0159682358232077	-2.94601974109384	protein_coding	MPND
ENSG00000008405.9	-0.425444765375376	5.40713832836301	-4.1349902982873	0.00107006391339061	0.00633136244377622	-1.92977529128322	protein_coding	CRY1
ENSG00000008441.14	-1.43235594934803	7.0585301635577	-7.88669143276215	1.94529626037712e-06	5.87227831700405e-05	4.5572752496568	protein_coding	NFIX
ENSG00000008513.12	-0.680939157407179	7.23037095232615	-3.00748767736849	0.00966399017092189	0.0343212633940739	-4.24137482443919	protein_coding	ST3GAL1
ENSG00000008516.14	1.32940159917731	-0.76864276419187	4.82136184462969	0.00029381202729469	0.00236072415756712	0.427547864000613	protein_coding	MMP25
ENSG00000008517.14	-1.8742017583021	0.061870878634876	-5.01321570674809	0.000206772726895481	0.00183191661028331	0.439848409372939	protein_coding	IL32
ENSG00000008710.15	-0.42486304946149	6.21838047639161	-2.91943763378737	0.0114821564225273	0.0392294985384098	-4.36560360638759	protein_coding	PKD1
ENSG00000008735.12	0.747937527414348	3.52330909451064	3.3309505495386	0.00512081578141754	0.0210847995469811	-3.2219066457452	protein_coding	MAPK8IP2
ENSG00000009307.13	-0.366383883521063	10.0881572924299	-5.20417476647232	0.000146450023214936	0.00140346504816946	-0.105532672361758	protein_coding	CSDE1
ENSG00000009694.11	-1.31928955393546	0.535309889565868	-3.35502050885302	0.00488435484604846	0.0203266925775509	-3.35664083247098	protein_coding	TENM1
ENSG00000009765.12	0.832364595654359	1.47308590318473	3.31087301305931	0.00532681484037766	0.0217062006944874	-3.34233921444618	protein_coding	IYD
ENSG00000009830.9	-0.449417870769148	4.04644265082558	-3.75747409940917	0.00222138361921771	0.0110419284087323	-2.49078520415635	protein_coding	POMT2
ENSG00000010219.11	0.830174475286636	4.43058354228671	5.96504365509013	3.89187495463664e-05	0.000512961165919708	1.63501276367546	protein_coding	DYRK4
ENSG00000010278.9	-0.466363488007272	8.27510270486551	-4.30672840870246	0.000770687968055199	0.00491160506028614	-1.75007774868343	protein_coding	CD9
ENSG00000010318.17	0.394361777948958	3.87957769790375	2.83239956119637	0.0136095820223055	0.0445439561412239	-4.23878510875927	protein_coding	PHF7
ENSG00000010319.4	-0.805429675241292	3.00326719472522	-4.94654131196554	0.000233499542546157	0.00200378807714285	0.0207611714229392	protein_coding	SEMA3G
ENSG00000010327.8	1.26809762689682	0.0629962461019168	4.10209669072872	0.001139850878839	0.00665257433246062	-1.32523293556342	protein_coding	STAB1
ENSG00000010361.11	-0.964452324239061	2.68880192747154	-4.63084193853734	0.000418367378231117	0.00310928805461802	-0.491935648632803	protein_coding	FUZ
ENSG00000010404.15	0.581514698172482	4.34772627657034	3.14796571444669	0.00733587861649435	0.0276633178531367	-3.76247047624887	protein_coding	IDS
ENSG00000010610.7	1.18098640532039	-2.17553586138915	3.39251563110713	0.00453764745018341	0.0191741075157491	-2.45749404934571	protein_coding	CD4
ENSG00000010704.16	-0.667747547768745	-0.0641387746490698	-3.53776500870485	0.00341268226553803	0.0154106098760896	-2.55240685678137	protein_coding	HFE
ENSG00000011009.8	-1.12122160618375	5.57619316386303	-6.39964151040084	1.89255996606721e-05	0.000305834690421402	2.29936949654801	protein_coding	LYPLA2
ENSG00000011105.9	-0.378145498352219	6.2850026927564	-2.85632907411109	0.0129888416627614	0.0430417307800409	-4.47029574141694	protein_coding	TSPAN9
ENSG00000011114.12	-0.565085781500212	5.67375827547019	-5.42791267299586	9.83709315195526e-05	0.0010364957840471	0.53392720456973	protein_coding	BTBD7
ENSG00000011201.8	-3.60474912076918	-0.710960535599562	-3.61261664587617	0.00294750121448426	0.0137071972464497	-1.60426680565749	protein_coding	KAL1
ENSG00000011295.13	-0.287981021638578	6.6140140809603	-3.79558832587347	0.00206248910346556	0.0104301071528293	-2.67081286128528	protein_coding	TTC19
ENSG00000011422.9	0.782717684266447	0.616604784249773	3.61318909492374	0.00294420249474367	0.0136970637452745	-2.12575279545258	protein_coding	PLAUR
ENSG00000011465.14	-2.41897196861824	-2.8307833994616	-2.80174361466277	0.0144474640493749	0.0466321445160958	-3.20956128663325	protein_coding	DCN
ENSG00000011638.8	-0.434522886241411	5.56945253671597	-2.8060039821242	0.0143280655704426	0.0463384603101717	-4.52385200687466	protein_coding	TMEM159
ENSG00000012174.9	0.563762174032745	4.56132844505676	4.56714916844904	0.000471293584849577	0.0034023808931631	-1.05649392538569	protein_coding	MBTPS2
ENSG00000012211.10	0.622932576767596	2.86174461348722	5.3064934159593	0.000121980394450193	0.00121662141484648	0.680213373172809	protein_coding	PRICKLE3
ENSG00000012779.8	2.276309919903	-1.94917217098226	6.61589458264443	1.33493874502804e-05	0.000236671096636638	3.47776952575716	protein_coding	ALOX5
ENSG00000012817.13	-1.03044880692922	2.36819859527645	-4.92125129476641	0.000244554495354451	0.00207173067695082	0.0972495550666403	protein_coding	KDM5D
ENSG00000012963.11	-0.57100629053264	5.71452298603719	-4.63122209801432	0.000418070625393536	0.00310802671555098	-0.974744397625836	protein_coding	UBR7
ENSG00000012983.9	-0.322997552142571	5.619295713034	-3.69888929383793	0.00249023729551307	0.0120634449513098	-2.79495716689971	protein_coding	MAP4K5
ENSG00000013016.12	0.762150125167568	4.00906953890416	6.50255222221095	1.60164099454566e-05	0.000269132888547761	2.56782653535325	protein_coding	EHD3
ENSG00000013364.16	-0.956014726629683	3.73188332534765	-3.31763506248944	0.00525652358142241	0.0214916620894186	-3.16988988805935	protein_coding	MVP
ENSG00000013374.13	0.345175944442106	5.96955604120123	3.52491784645321	0.0034996830427514	0.0157020438884936	-3.16949767699845	protein_coding	NUB1
ENSG00000013375.13	-0.673475528022379	6.89071590839417	-6.31899885898187	2.15919376162674e-05	0.00033863355494846	2.01254744624782	protein_coding	PGM3
ENSG00000013392.7	-0.847661063076699	5.35844049737329	-6.9490426570279	7.89444080108116e-06	0.000163821364409883	3.16419726456814	protein_coding	RWDD2A
ENSG00000013573.14	0.46811024409769	5.23049918714963	3.9361489648216	0.00156997613500558	0.00850169446768655	-2.27810093550906	protein_coding	DDX11
ENSG00000013583.6	0.693322962680258	3.81909047517528	5.19236705234118	0.000149586195320974	0.00142736967812907	0.348769616283038	protein_coding	HEBP1
ENSG00000013588.5	3.05069973668422	2.27006872139718	5.99335804788768	3.71033381462764e-05	0.000496863859379747	2.33466883734429	protein_coding	GPRC5A
ENSG00000014123.9	-0.239683890622399	6.51823945397538	-3.14383767175839	0.00739558817972536	0.0278198739860333	-3.9699373456667	protein_coding	UFL1
ENSG00000014824.11	-0.243705868815123	7.70279254859066	-2.98247526473461	0.0101493911239876	0.0356415965608555	-4.32950845048886	protein_coding	SLC30A9
ENSG00000015133.16	-0.923401263936881	6.5658035014534	-11.1136064571823	3.31441418896133e-08	3.33705586613695e-06	8.87689465911516	protein_coding	CCDC88C
ENSG00000015285.8	1.1131558788788	-0.364015178245219	3.39463216254031	0.00451883053962425	0.0191144031781547	-2.52615297337275	protein_coding	WAS
ENSG00000015479.15	-0.218046141902294	9.36089680358401	-3.08644376801816	0.00827761897810594	0.0303684101324389	-4.19248526163512	protein_coding	MATR3
ENSG00000015676.15	0.284355048798293	6.52932179748123	2.95602822594694	0.010688852222461	0.0371679162130089	-4.31281744463912	protein_coding	NUDCD3
ENSG00000016082.12	-2.33063758906781	-4.13425183883264	-4.55688041195704	0.000480453535614875	0.00344917142087838	0.0800418097691811	protein_coding	ISL1
ENSG00000016402.10	1.36375335137584	4.09718468767546	5.76586227537457	5.46345061290647e-05	0.00066074534204335	1.42842201123854	protein_coding	IL20RA
ENSG00000016490.13	-3.58029679028725	-5.58810286195245	-3.13667432738092	0.00750035190645287	0.0281189050387093	-2.3976681024514	protein_coding	CLCA1
ENSG00000017260.17	-0.596614542881971	7.75552305880648	-4.49629081028222	0.000538374502105529	0.00375909548188181	-1.35681266992721	protein_coding	ATP2C1
ENSG00000017427.13	-3.45922213452161	-0.687252866659615	-7.07127215479713	6.53480387634323e-06	0.000142934359721199	4.0939033309365	protein_coding	IGF1
ENSG00000018280.14	-0.615948738466351	1.46093755277845	-2.92482998381645	0.011361700278909	0.0389594056095006	-3.73126389044212	protein_coding	SLC11A1
ENSG00000018610.11	0.386527572072869	5.18688798278227	4.26907805606251	0.000827976177318499	0.0051995033763538	-1.64364323094276	protein_coding	CXorf56
ENSG00000018869.14	-2.38434290909978	0.849374304282562	-13.3535204567179	3.31935024514761e-09	7.31632640520554e-07	11.6243631477421	protein_coding	ZNF582
ENSG00000019485.10	1.78863726775415	2.98385537359418	13.1388667043823	4.07723508678244e-09	8.3826582885058e-07	11.3865055621727	protein_coding	PRDM11
ENSG00000019505.5	5.36154843617349	1.24392965470785	12.6880273102527	6.34048197141872e-09	1.17519872661159e-06	10.9646132027632	protein_coding	SYT13
ENSG00000019549.6	-1.02211105580824	-0.543003681175478	-2.79805783185582	0.0145515452592187	0.0469123871803986	-3.72246598962483	protein_coding	SNAI2
ENSG00000019582.12	2.06268306667914	-4.50974779392012	3.55845849989468	0.00327711340383269	0.0149474005477574	-1.62323251594486	protein_coding	CD74
ENSG00000020256.17	0.507387829996513	4.48165344720017	5.83120734043043	4.88512720267059e-05	0.000605775581046825	1.38022891313511	protein_coding	ZFP64
ENSG00000020426.8	0.401546695957781	4.78092687099785	3.95376042775833	0.00151736568592789	0.00830325852648438	-2.20912080869876	protein_coding	MNAT1
ENSG00000020577.11	2.98155943360633	3.50563331323767	8.54101604853837	7.80192919852938e-07	3.10882735783746e-05	5.9878490881665	protein_coding	SAMD4A
ENSG00000021300.11	-0.425940779727107	6.14626727529029	-3.25257038049478	0.00597327384303909	0.023575111767026	-3.69948700982948	protein_coding	PLEKHB1
ENSG00000021776.8	-0.225671544387906	6.66940120026954	-2.91617070945477	0.0115557453252967	0.0393874150360419	-4.39597756892937	protein_coding	AQR
ENSG00000021826.12	1.58801818606892	0.7684391690783	5.06828025206919	0.000187103609042309	0.00169543588845523	0.259807190540999	protein_coding	CPS1
ENSG00000022277.10	0.219784779521338	6.20513485117377	2.86462140580554	0.0127802902547864	0.0425187083728046	-4.4694422560547	protein_coding	RTFDC1
ENSG00000022556.13	-0.616227711086329	0.913452468856626	-4.07233098640667	0.00120701746292469	0.00694844452892127	-1.98716097710431	protein_coding	NLRP2
ENSG00000022567.7	-0.886368067491014	3.55725617238028	-7.57880669892709	3.0436927885252e-06	8.12958381703685e-05	4.43038738109125	protein_coding	SLC45A4
ENSG00000022840.13	-0.224524423065667	7.3818100734439	-3.16821125648407	0.0070499190119914	0.0268581934829308	-3.9414669815096	protein_coding	RNF10
ENSG00000022976.13	-0.444842283719748	4.17973749827574	-5.23566973543518	0.000138415330958514	0.00134362130620825	0.351287237440685	protein_coding	ZNF839
ENSG00000023445.11	-1.68631496091022	3.68752603728577	-7.07796289607387	6.46790750683811e-06	0.000142117478561168	3.50429121065522	protein_coding	BIRC3
ENSG00000023572.6	-1.96222072076579	5.66413883220058	-9.13809685392364	3.53552053337933e-07	1.77207549520099e-05	6.39482182185084	protein_coding	GLRX2
ENSG00000023608.4	-0.628712678524244	3.54225544294191	-4.08304864538577	0.00118237807712871	0.00683787045310728	-1.82707426770958	protein_coding	SNAPC1
ENSG00000023697.10	-0.477450416200895	4.5237269760876	-3.40111864182945	0.00446164988973605	0.0189052175618778	-3.27526520069872	protein_coding	DERA
ENSG00000025039.12	-1.54040598050976	3.24372481875843	-8.56049704881754	7.59832640789376e-07	3.05757654433435e-05	5.74377292988232	protein_coding	RRAGD
ENSG00000025293.13	-0.317086066172332	6.49132125276848	-3.94917170660801	0.00153089767117908	0.00834557540620933	-2.36373915565952	protein_coding	PHF20
ENSG00000025423.9	-0.847509586581251	1.2748479904089	-2.84010743342705	0.0134065236662532	0.0440451199165504	-3.86286971556651	protein_coding	HSD17B6
ENSG00000025772.7	0.37377467430352	6.15523260586385	2.97022065627553	0.0103959293025362	0.0363716296747963	-4.25909549469897	protein_coding	TOMM34
ENSG00000026559.11	2.13280934230399	0.0323007219831362	5.68948198279918	6.23146909363264e-05	0.000728423902746375	1.78791237689818	protein_coding	KCNG1
ENSG00000026652.11	0.766822942762982	-1.00138104977074	2.95715238913946	0.0106653560001408	0.0371109496301926	-3.3233944237391	protein_coding	AGPAT4
ENSG00000027001.7	-1.5701609940106	6.96538934665187	-9.96765402610823	1.25178076294558e-07	8.48367538676637e-06	7.4400288460414	protein_coding	MIPEP
ENSG00000027075.11	-0.84380826269844	5.05637277377871	-3.8485769261508	0.00186058319738097	0.00966681429329427	-2.43954781863068	protein_coding	PRKCH
ENSG00000027869.9	3.2116757913553	0.552187272503923	12.5024208058211	7.6342532336511e-09	1.29988549009331e-06	10.7766487473354	protein_coding	SH2D2A
ENSG00000028116.14	0.48186693288105	5.10199984221215	4.66041718666077	0.000395918854751247	0.00297091957105909	-0.856930473828744	protein_coding	VRK2
ENSG00000028137.14	1.73233895846679	-2.58731201713927	3.41571280791833	0.00433564217337239	0.0185091295434879	-2.11311485825066	protein_coding	TNFRSF1B
ENSG00000028203.15	-0.652839449172267	6.78383735451976	-7.12034669217294	6.06059007430375e-06	0.000135782491282	3.3743839587097	protein_coding	VEZT
ENSG00000028528.12	-0.532947262581255	6.19063410147635	-5.27751072422815	0.00012844538430901	0.00126664440649103	0.209024460855467	protein_coding	SNX1
ENSG00000028839.7	-1.16916478029964	5.38542828219646	-12.8228381078224	5.54852757260725e-09	1.08521542605438e-06	10.7713976412313	protein_coding	TBPL1
ENSG00000029364.9	-0.792973199491066	7.74359000211795	-11.2984320635978	2.70309208756881e-08	2.92627659356011e-06	9.02170295514	protein_coding	SLC39A9
ENSG00000029534.17	1.62981416332811	-0.00961849615165008	6.85590583043035	9.12956009537341e-06	0.000180861390520976	3.48942371582072	protein_coding	ANK1
ENSG00000029993.12	0.601079307938695	7.0282070998409	3.68595166450734	0.00255393205991436	0.0122957700940568	-2.90575263526896	protein_coding	HMGB3
ENSG00000030304.10	2.26011872809528	-4.46594641139315	4.47143711045437	0.000564175104721446	0.00389039123791288	-0.0853724497884896	protein_coding	MUSK
ENSG00000030419.14	-0.962649788296281	4.50119381262369	-4.3798081988007	0.000670839329237772	0.00442232399281745	-1.28688209820788	protein_coding	IKZF2
ENSG00000030582.14	-0.370887472735395	6.06420149076942	-3.45936120028138	0.00397973779336897	0.0173640169548628	-3.26418798739659	protein_coding	GRN
ENSG00000031081.8	1.95094044889906	2.74939879532987	7.2524636932958	4.95578796704909e-06	0.000117602626965881	3.96339409341018	protein_coding	ARHGAP31
ENSG00000031698.10	-0.295284879789805	6.8099415355721	-3.27253494663083	0.00574351516460832	0.0229085167944746	-3.7254111943675	protein_coding	SARS
ENSG00000033030.11	-0.392863094575428	4.47104599328993	-4.27536403226957	0.000818115450895698	0.005157436903276	-1.52228148455537	protein_coding	ZCCHC8
ENSG00000033122.16	-6.34514565655627	-0.746506786171386	-8.007669022429	1.63670898273606e-06	5.21402629838807e-05	5.50777669506638	protein_coding	LRRC7
ENSG00000033627.12	-0.308719397420811	5.25137318340291	-3.26519812878073	0.00582690382370187	0.0231404328134932	-3.59944257924864	protein_coding	ATP6V0A1
ENSG00000033800.11	-0.552826118971063	5.64343184559183	-5.76745399528295	5.44854251229365e-05	0.000659268254726887	1.14891375665984	protein_coding	PIAS1
ENSG00000035141.5	0.646695555053036	6.57282859232462	4.72067812719278	0.000353951988400987	0.00272491798244763	-0.842163613259419	protein_coding	FAM136A
ENSG00000035681.5	-0.445551185324451	5.30414378100692	-3.86333150406749	0.00180802910003903	0.00946005987201771	-2.45279043382143	protein_coding	NSMAF
ENSG00000035687.9	-0.321597646232453	5.75149231243105	-2.82304072377874	0.0138601921667226	0.0451836724251879	-4.52201391115124	protein_coding	ADSS
ENSG00000036448.7	0.996035889919861	-1.72264441442096	3.82978663986115	0.00192977145653228	0.00993742760027392	-1.51281853611656	protein_coding	MYOM2
ENSG00000036672.13	0.835301994226858	1.59162710545081	3.66780960151528	0.00264604266667348	0.0126497824760029	-2.31318945693051	protein_coding	USP2
