id	filename	md5	size	state
7e37fa46-f809-4e8a-8a5e-a8b220d4e5c1	7e37fa46-f809-4e8a-8a5e-a8b220d4e5c1/bcfc334c-55ef-424c-aa8a-1be56dde1dc7.rna_seq.augmented_star_gene_counts.tsv	4ad99be5974ec294194112de2a7f4283	4241873	validated
7f27aa88-e674-48a8-8dd5-7be344f41b0b	7f27aa88-e674-48a8-8dd5-7be344f41b0b/862a4346-19ba-4cfc-900c-52e050abed3c.rna_seq.augmented_star_gene_counts.tsv	f6903599ff5df41945d600e202b23906	4240836	validated
8ed07a5c-386e-45c0-a927-535d34a6ac4f	8ed07a5c-386e-45c0-a927-535d34a6ac4f/6abbf6f9-095a-464b-a239-f69138aaf88f.rna_seq.augmented_star_gene_counts.tsv	dcb4b1d2936e7aac1582cf9c19f4ddd1	4242524	validated
94893645-c3b9-4cac-a27e-4c120742e18b	94893645-c3b9-4cac-a27e-4c120742e18b/f15f5612-a9b1-47f7-9296-707fb60f395e.rna_seq.augmented_star_gene_counts.tsv	122f053227afcc7ea3b633ea02eff270	4246043	validated
9afdc676-16ff-4c1e-bc64-b1beddb497ea	9afdc676-16ff-4c1e-bc64-b1beddb497ea/c651b72a-f4e7-4ba8-a87d-af73a74c89d5.rna_seq.augmented_star_gene_counts.tsv	4aa50fb654c10fe2baa647b50e758527	4236190	validated
a0489bf1-8f37-4255-8b19-dcecdd744112	a0489bf1-8f37-4255-8b19-dcecdd744112/52a9ef0c-dd29-4449-9a85-00f13d56dbab.rna_seq.augmented_star_gene_counts.tsv	0cfe147a52edf51b682fc8a3b9c04bb8	4234677	validated
a0cd2ce2-8d8e-4d51-a8b3-14bd99e9fe5e	a0cd2ce2-8d8e-4d51-a8b3-14bd99e9fe5e/856282a0-da53-4ffe-9f0b-b5d18ee49523.rna_seq.augmented_star_gene_counts.tsv	e6e471073a1977fe4585e8c2bde93acc	4242625	validated
a2949ed1-4940-420d-aa1c-1e0625559f27	a2949ed1-4940-420d-aa1c-1e0625559f27/97df7d70-eaee-41aa-955d-8ece8847ea7d.rna_seq.augmented_star_gene_counts.tsv	c70a014c6a16b5e083851f14263e1840	4236829	validated
a2dc911b-65d3-471e-807e-83ac0be20042	a2dc911b-65d3-471e-807e-83ac0be20042/6eb8366a-7861-4ab9-a5c6-7f576e11a9ca.rna_seq.augmented_star_gene_counts.tsv	f0d90034955cf73079331a3d2701d2fe	4242864	validated
a6dfabda-4dec-46bb-80db-22b299e858a2	a6dfabda-4dec-46bb-80db-22b299e858a2/fa5373b9-6895-41ff-8dc7-83d56253d5d8.rna_seq.augmented_star_gene_counts.tsv	308e427706850791d98fa95b438fe3f6	4239971	validated
a82b0819-225b-4aa8-bb97-3cbd4873bc54	a82b0819-225b-4aa8-bb97-3cbd4873bc54/9975ae8f-09f2-4343-9281-cbe13c775dca.rna_seq.augmented_star_gene_counts.tsv	e853ba4c80211d0989dc3e260b7a2337	4229043	validated
a8657d29-2c99-49ea-873d-e99d63531a5b	a8657d29-2c99-49ea-873d-e99d63531a5b/825add48-38e4-4b30-be19-e383353117c3.rna_seq.augmented_star_gene_counts.tsv	3acc0d102377e6855e23f44aa6fe9e2d	4239007	validated
a9999aad-a878-418d-8564-f8ea1a98ecb2	a9999aad-a878-418d-8564-f8ea1a98ecb2/3a99e7d7-12d0-4b11-bf01-cc48f0897a99.rna_seq.augmented_star_gene_counts.tsv	d8a1224902f79bc0a59d2943bbbb44cd	4238744	validated
abe08f86-11c0-4485-8cb1-db31ce8d1aeb	abe08f86-11c0-4485-8cb1-db31ce8d1aeb/7058afac-43e6-41e5-aae1-b2fca82a2e27.rna_seq.augmented_star_gene_counts.tsv	3d206a368fdfdac1dae6ab9f7cf538ed	4229424	validated
ad30d409-9b81-469f-8447-99a50dfcd1de	ad30d409-9b81-469f-8447-99a50dfcd1de/2216e9dc-c605-411c-9faa-dfe327bfd930.rna_seq.augmented_star_gene_counts.tsv	bfc9d1fab1bfad8b587df9f0cb328f85	4257174	validated
adbc143f-fca9-40f3-8bd4-9943997195c5	adbc143f-fca9-40f3-8bd4-9943997195c5/0a972290-3ce1-47d2-b032-d39fd2851564.rna_seq.augmented_star_gene_counts.tsv	45d90cd06e91b7f07a428c3afab4275c	4213025	validated
bb683708-6048-4c18-afd0-3cb48caaa2cc	bb683708-6048-4c18-afd0-3cb48caaa2cc/0ed0d0c4-7fdd-45b3-808d-0f9626cccde6.rna_seq.augmented_star_gene_counts.tsv	29354c88fc09f09d54cd6e02d5805e06	4248308	validated
c57a8f6b-525d-40b1-867e-ad8bd4b4cb8d	c57a8f6b-525d-40b1-867e-ad8bd4b4cb8d/4e24770a-f6fd-4c3d-a16f-0f5aad69e001.rna_seq.augmented_star_gene_counts.tsv	f570d41483d1fa821ab80e55d41f5ffd	4223128	validated
c93d2241-ec80-424a-871a-0e2a8b6f4043	c93d2241-ec80-424a-871a-0e2a8b6f4043/77d92416-bd2e-4224-bcb7-40ac1258218e.rna_seq.augmented_star_gene_counts.tsv	0c5840a2dee84c94f5a9a43169546b50	4242289	validated
d6949dfe-5b37-4cf6-a856-be70b7304716	d6949dfe-5b37-4cf6-a856-be70b7304716/b049ba60-794e-4f07-be4c-aa73551ad8fa.rna_seq.augmented_star_gene_counts.tsv	c86d4c716e0f94e2fdb28601f3bd242e	4243942	validated
d777c666-80ed-4878-9a9f-0f78a1d1caaf	d777c666-80ed-4878-9a9f-0f78a1d1caaf/7a3c3464-c1ab-4ff7-b826-c6f38d15b684.rna_seq.augmented_star_gene_counts.tsv	bf0ad474801039c2c3af219df34f7036	4234395	validated
d7ac10be-13c0-4f14-adc2-f754a924195b	d7ac10be-13c0-4f14-adc2-f754a924195b/71468bc8-084e-4567-817d-3bbcebe7440e.rna_seq.augmented_star_gene_counts.tsv	2a92b4e47ce6a8c6b3a54721cb38fa29	4250312	validated
e3f417f3-08fa-45d5-bac6-e71cb55a8f83	e3f417f3-08fa-45d5-bac6-e71cb55a8f83/9cddbe35-4ad2-4dc3-b8fd-8742611223a4.rna_seq.augmented_star_gene_counts.tsv	2bf995bea0e50a7142c943744e07221d	4247419	validated
e9d0c27d-5e43-483f-99af-379021c280d6	e9d0c27d-5e43-483f-99af-379021c280d6/f988be8d-8a9f-44ae-9889-e2d8b7856f2d.rna_seq.augmented_star_gene_counts.tsv	2aefec48c4f9c75e38d5e710430a0324	4252951	validated
edb72042-d072-4178-9d89-d24d2eca7006	edb72042-d072-4178-9d89-d24d2eca7006/060957c4-19f6-4a12-8f45-67746f317398.rna_seq.augmented_star_gene_counts.tsv	35c58560acecf82fcf99dd10c19e8065	4235870	validated
edfdc479-f064-4df6-9c80-c47b93d86094	edfdc479-f064-4df6-9c80-c47b93d86094/d9d28b54-061c-4848-acbb-5af24eb9bf5a.rna_seq.augmented_star_gene_counts.tsv	852889fdd11d592cc5d4d1c506c06542	4238607	validated
f3910669-3741-4120-8245-56d7353550a2	f3910669-3741-4120-8245-56d7353550a2/5b92e9a9-44ab-4806-8c91-aff1ca6a5aa1.rna_seq.augmented_star_gene_counts.tsv	ccc134cfcc7d88f0b7cec8b9d58897dc	4240774	validated
fb994047-cd50-4a23-bdd1-7a20a8ed8afe	fb994047-cd50-4a23-bdd1-7a20a8ed8afe/857d7f2e-14b5-4a4d-b1b6-e6cb12ed857f.rna_seq.augmented_star_gene_counts.tsv	917e8227087e9a54377ef20dce579c36	4244813	validated
fded7159-92d4-4aaf-b06b-1169cabdc1fa	fded7159-92d4-4aaf-b06b-1169cabdc1fa/9493a088-7cc8-4d7f-ad8b-946b9b9c4a2b.rna_seq.augmented_star_gene_counts.tsv	e699c53725766828a36ed491688b1975	4245083	validated
