Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
BMP6	1.89119476722485	4.96655622196389	15.4386252436216	3.08660085125619e-07	0.000156296499951664	7.49867097466485
NFKB1	2.22084765888825	10.3162313811278	15.1396905742611	3.59234488032733e-07	0.000172905150734616	7.3578951491297
STX19	-1.86906550057325	8.48233758003669	-15.094413130563	3.67676222714175e-07	0.000172905150734616	7.33626640282358
DSC2	-3.94071527217562	7.54620537907104	-14.7623215304432	4.36850973813829e-07	0.000199566006294552	7.17509992831822
RNF144B	3.37209117809472	5.77354681502732	14.5318999654118	4.93415796729148e-07	0.00021914514371951	7.06059780455615
SLC2A1	-2.0830605306833	8.62771395099534	-14.1064669674307	6.20779671916718e-07	0.000233980236955814	6.84320182708238
STBD1	1.84976127519429	6.34312864460556	14.2816257689982	5.64343972564503e-07	0.000233980236955814	6.93366643462197
FLJ14712	3.47943185795381	4.52687173749397	14.0719676832589	6.32625576011598e-07	0.000233980236955814	6.82522286140536
SLC27A2	-3.14457584183587	6.89153893868812	-14.2299178855272	5.80382215411426e-07	0.000233980236955814	6.90710201018974
SSFA2	2.76282301355858	5.80943290266904	14.1040380351607	6.2160550311918e-07	0.000233980236955814	6.8419377594123
AUTS2	1.60492747909758	7.4208685437659	14.0154833087662	6.52571287611137e-07	0.000233980236955814	6.79567093593381
STK39	-1.64055234877367	9.701043241227	-14.1153609578376	6.17766212090357e-07	0.000233980236955814	6.84782819332095
ABCC4	-2.65978366251308	8.78847241733746	-14.1661485803583	6.00869282808872e-07	0.000233980236955814	6.87417858941916
C17orf93	-2.53241165297976	7.52273814919765	-13.9990049901411	6.58522150416637e-07	0.000233980236955814	6.7870225126446
TRPM4	-2.29249099785433	9.08170537969571	-13.9561529566146	6.74284128081454e-07	0.000234372367910747	6.76447447800288
TSPAN4	-1.36529180939365	7.66468776888506	-13.8499033769146	7.15220874544986e-07	0.000238243053397912	6.70820563125487
ZIK1	-1.73106610147417	5.28516106074914	-13.8698677637157	7.07321007786959e-07	0.000238243053397912	6.71881817039906
SLC29A4	-1.56007374857761	7.07729021437308	-13.7398690922101	7.6057501513917e-07	0.000248180284021637	6.64938283004927
EIF4E3	1.7678197577128	7.24344174509618	13.6994010612835	7.78058540207432e-07	0.000248807559987533	6.62760706552974
SCD	-1.23169931824155	12.048315287027	-13.4533066434059	8.94587553946703e-07	0.000273620893540148	6.4935119076867
LOC387882	-1.4438026066137	8.25472123969573	-13.4292453253391	9.06992767379313e-07	0.000273620893540148	6.48024495823403
BTG1	-1.52232686938446	10.821655101776	-13.4697198774015	8.86234490720369e-07	0.000273620893540148	6.50254574683149
LDHA	-2.89283762627195	4.32412005267909	-13.3135980180886	9.69369437157565e-07	0.000287023109828006	6.41608507763892
GALK1	-3.29456156466536	7.85490000491267	-13.2589137448179	1.00052662738053e-06	0.000290862186276134	6.38551776520776
GCHFR	-1.76758888937045	8.68284267177181	-13.2043404315677	1.03274305045933e-06	0.000294866582746326	6.35486447548269
PTGFR	-3.83013724647682	4.97115631884483	-13.0117515944617	1.15607559785789e-06	0.000324289346213155	6.24549278132387
IRF2BP2	2.02962183488892	5.69132334476824	12.9040297314199	1.23220178492043e-06	0.000339684040329184	6.18349200490811
LGALS8	-2.36024388647474	6.68777208338264	-12.8483509957943	1.27373857177817e-06	0.000345183152951884	6.15120978116173
CAB39L	-1.46702151793725	8.38360350663507	-12.802620212956	1.30902850116177e-06	0.000348834278417926	6.12457418367469
AMACR	1.43381993953284	7.10862823200938	12.6487678572238	1.43603996062882e-06	0.000376407261155643	6.03415304771829
ARID3A	-1.48915403218272	6.32675961710669	-12.490013007022	1.58174771383594e-06	0.000407912325750367	5.93952002926258
ANKRD29	5.30349814843173	5.93681890617654	12.4101407285595	1.66126093992529e-06	0.000421617478864531	5.89138887271266
MYCBP2	-2.15968473553295	7.45761778221246	-12.2973135866788	1.7813156811302e-06	0.000445022756649855	5.82279724459998
PRAC	-2.50521864997742	11.8616129309557	-12.1858955185128	1.90947845443279e-06	0.00046970232319886	5.75436148347614
PRSS23	4.10923768069208	5.43032874009406	12.1243693715046	1.98465335235517e-06	0.000473621230609057	5.71626841984147
SPRYD5	-5.25771559576349	5.01133625466974	-12.0711304531638	2.05238197226133e-06	0.000482581402271859	5.68313105072653
PTPN12	-1.52916730824015	6.52341234090574	-11.9111098993996	2.27203626150219e-06	0.000521282250092394	5.58253927072802
ALDH3A2	1.25360880635183	8.94627353265918	11.9041438808555	2.28217884210818e-06	0.000521282250092394	5.57812621291779
CITED2	1.37063299098103	8.61975003069243	11.8148787631388	2.41673465405002e-06	0.000541307170443151	5.52132103316939
USP54	1.96766955523096	5.97782551483721	11.7758474747275	2.47833979898061e-06	0.000541307170443151	5.49633356087183
MTP18	-1.6310691599773	8.21213171309415	-11.7591260376031	2.50526803507369e-06	0.000541307170443151	5.48560066924652
NMB	-3.29425567883428	5.38789717360217	-11.7182818960156	2.57243032178406e-06	0.000548407845533404	5.45931340356431
PRRT3	-3.57534769487407	5.57148288630712	-11.6964186975442	2.60920715296445e-06	0.000548929120641428	5.44520078887304
PPAP2A	1.99421798508298	7.46814256240509	11.6647786856196	2.66347580214556e-06	0.000553069020785785	5.42472585135599
TMSB4X	-3.3814046092351	10.1799054466118	-11.6310975717917	2.72263679640458e-06	0.000558105637662985	5.402862976726
CLGN	-2.16533322309462	4.79148652205376	-11.5696698542223	2.83435813091884e-06	0.000573652558927358	5.36281021214771
ZNF415	-2.83612982148612	6.30349463281542	-11.3932940537334	3.18470016211645e-06	0.000620243569315629	5.24650551717384
H2AFY2	-1.09886414552573	9.20211985799635	-11.4023012575401	3.16567857837008e-06	0.000620243569315629	5.25249228542265
TMEFF2	-8.46915724060649	8.21825076007454	-11.4320189579027	3.10381550387216e-06	0.000620243569315629	5.27220825884403
PCSK1N	-2.57693001274423	4.96067661869851	-11.3679271086881	3.23896094692774e-06	0.000620243569315629	5.22961740636541
SLC6A8	-1.20480372381371	6.48011027690268	-11.3589000208203	3.25851897069941e-06	0.000620243569315629	5.2235977505003
MID1	3.92353711349844	6.33868135611718	11.2614203943742	3.47834487462727e-06	0.000654297131769594	5.15826278297712
FAM8A1	1.55034293672125	6.91613167526186	11.2092326732704	3.60281497203508e-06	0.00066983033241708	5.12303331034277
TSPAN13	-2.05093925768559	9.43312679951956	-11.0694144064425	3.96155256636673e-06	0.000728060505559054	5.02777419662054
PPFIBP1	-1.17940420520621	5.8100907554711	-11.0279144120849	4.07558903929157e-06	0.000740506740332193	4.99925225027304
DPYSL2	0.99173826716495	9.87529119563079	10.9909240021263	4.18033302577433e-06	0.000751003873585458	4.97373308393812
NHP2L1	1.07041418725007	9.19864478127876	10.9378928600748	4.33578762667672e-06	0.000770276759588156	4.93698792155224
CRIP2	-2.25887766101739	6.4004432061388	-10.8744489015398	4.53031726454837e-06	0.00079599167849301	4.8927787461656
LOC100133565	2.19935461725581	6.44608832200401	10.8575728059509	4.58369111996907e-06	0.000796615623012885	4.88097314687543
GLIPR2	-1.91184911861763	6.94890027646128	-10.619642167255	5.4160931959383e-06	0.000891778640707671	4.71244353503769
GLS2	-1.97363620966167	3.99569025169091	-10.6470675387805	5.31202359392434e-06	0.000891778640707671	4.73207009978136
TUBB3	-2.08911779671779	6.79160046060591	-10.6067236633247	5.46590198194708e-06	0.000891778640707671	4.70318025665938
IFI27L2	2.05061077297031	5.71284260819244	10.6332400858917	5.36421193494389e-06	0.000891778640707671	4.72218129439674
CAPN5	-1.24156444733356	7.51207578146282	-10.4950712811587	5.91836843339051e-06	0.00095584639274223	4.6226263831092
MGC61598	-1.27051139372108	8.17513549027661	-10.4319450476258	6.19260777935362e-06	0.000990136057840851	4.57668814765641
ANTXR1	1.39514666533915	6.49575197162945	10.3702434675088	6.47444261511748e-06	0.00102494913834766	4.53150814170492
ADD3	-2.95208090134778	5.58278740166128	-10.3510976758584	6.56478548123622e-06	0.00102906230450476	4.51743258069832
TESK2	1.85493799283896	6.84873485415232	10.3061412829181	6.78250634639734e-06	0.00105286887351987	4.48427608334465
NRSN2	-1.1241297967506	7.76201441968868	-10.2788924998399	6.91838948861929e-06	0.00105350599555746	4.46410702357651
TAX1BP1	1.62278856939154	10.7092755812353	10.2888900977158	6.86818391151173e-06	0.00105350599555746	4.47151342963878
CFD	-1.03331592277622	6.83846382431118	-10.2242646911106	7.20005897786429e-06	0.00107590414015955	4.42350695784901
ST3GAL5	2.36525022123926	3.68110686759414	10.2368395392968	7.13410415840927e-06	0.00107590414015955	4.43287237813463
DSG2	-1.58461290928233	6.8259564833488	-10.1132297762049	7.81291355038413e-06	0.00108902110303114	4.34029730483921
C6orf168	-1.82217048317621	4.01735070910203	-10.1647768527873	7.52144234504914e-06	0.00108902110303114	4.37904189944905
FDX1	1.45061817349151	5.28502898625395	10.0981012703524	7.90083482091517e-06	0.00108902110303114	4.32888807113531
LOC731789	-3.28013075743139	5.8415436936633	-10.1150697134006	7.80229521991973e-06	0.00108902110303114	4.34168371951321
CHDH	1.02989574736551	7.86186132429689	10.1197741558434	7.77521893048876e-06	0.00108902110303114	4.3452274081628
TOX3	3.86262820016421	5.8880765258337	10.0682347681241	8.07766945643413e-06	0.00109452421134682	4.30631309060097
REEP1	2.64566710181993	4.56937735140082	10.0201095692473	8.37198291120618e-06	0.00109593510706348	4.2697939050563
PGM1	-1.31778068102943	10.0906890859892	-10.0163341268377	8.39557353001361e-06	0.00109593510706348	4.26692145739544
HIBADH	1.31229533872144	10.7639111986868	10.037490544581	8.26432910381025e-06	0.00109593510706348	4.28300367118804
TRMT11	-1.08634008328533	7.36095213353449	-9.98911179873157	8.56788344380107e-06	0.00109593510706348	4.24617762336394
FAM134B	1.36526582414287	7.59107264741706	10.0126921025637	8.41840082684283e-06	0.00109593510706348	4.26414948042873
SPRY1	-2.28355330590766	7.37219621897845	-10.0068589553796	8.45510601477631e-06	0.00109593510706348	4.25970769731044
SLC16A3	-5.67055707893607	4.74978174185142	-9.99398167216095	8.53677072344946e-06	0.00109593510706348	4.24989273080067
TSPAN6	-2.30381040834884	6.14325158563223	-9.97371892340632	8.66706100192224e-06	0.00109982252666456	4.23442274801773
ENDOD1	-1.81705109820164	8.00578958832022	-9.87516424999799	9.33325921482841e-06	0.00116585532488978	4.15872526096694
TMEM14A	2.3215627450981	10.0081702898859	9.8598123694454	9.44208913372265e-06	0.00117030669115575	4.14686560387217
PHLDA2	-1.59032184640924	5.4694923587252	-9.78503476999417	9.9928459710185e-06	0.00122904318638934	4.08883285676127
ZSCAN18	-2.13443820257991	7.93226339783719	-9.74717983200201	1.02852567449293e-05	0.00125535091675324	4.05928574745111
ADRA2A	-1.76985484548957	4.8504035490939	-9.7251846955959	1.04595363587058e-05	0.00125963365961162	4.04206525508995
XBP1	1.67351255977325	10.8617264237726	9.72288989241705	1.04779083575174e-05	0.00125963365961162	4.04026637109539
PALM	-3.71547967811099	4.76483933227994	-9.70222907743215	1.06449480899677e-05	0.00127016473888428	4.02405144852514
UHRF2	-0.918484103855556	5.48919871167223	-9.65818622593323	1.10110371830336e-05	0.00130411461866314	3.98937129164628
RPS6KA5	0.878349138087369	7.46536644048036	9.63809018829487	1.11827271005124e-05	0.00131471046772127	3.97349522493278
TCEAL3	-4.14328390344712	8.31129298825503	-9.62353697246313	1.13089265929734e-05	0.00131984253500038	3.96197759052102
TNK2	-1.43800943070263	8.20845251368752	-9.59809081229906	1.15334208328404e-05	0.00132671167025292	3.94179771363213
SESN3	1.65796627459875	5.78565913759423	9.59805535692412	1.15337370795644e-05	0.00132671167025292	3.94176955920417
APLN	-2.8202351355111	4.49168315644222	-9.56256498933835	1.18552016491824e-05	0.00135055040247903	3.91353580302252
SESTD1	1.59387431306808	6.82977674452504	9.55663166323192	1.19099134873691e-05	0.00135055040247903	3.90880557897289
FAM102A	1.10950007613026	7.00292579830109	9.47670266393332	1.26750724989114e-05	0.00142557358493454	3.84480099965889
ITPRIP	1.1514500735365	5.72807207961912	9.46918350700284	1.27498294230809e-05	0.00142557358493454	3.83875267951965
RAB31	-2.38908002326511	5.84300415578004	-9.41831473985095	1.32686827585183e-05	0.00147328450434687	3.79771065328079
LCP1	-1.4461098823819	9.73771435448228	-9.39759106825141	1.34867763889021e-05	0.00147698676494627	3.78092826298536
C4orf34	1.17413022291728	9.42643986236135	9.40558335401709	1.34021964223022e-05	0.00147698676494627	3.78740482634934
C9orf169	1.50102074291414	7.01036116035792	9.38434947804677	1.36282212919664e-05	0.0014823240152194	3.77018609412701
MALT1	-0.88575468315585	6.96342472823475	-9.37517713134167	1.37271686763787e-05	0.00148299797274742	3.76273642002423
RIPK4	-1.22040627974353	6.153641222999	-9.31708140796081	1.43727990571503e-05	0.00153204456083184	3.71538652491251
TMPRSS2	-2.8698730365368	9.86350317128251	-9.3038507452074	1.45245233191177e-05	0.00153796426059187	3.7045630502136
NAB1	1.49529408092029	5.33317171243111	9.28119883411429	1.47884502801482e-05	0.00155560876006111	3.68599776837492
SCARB1	-1.39819448413549	7.93702903208407	-9.24857869191308	1.51779650102724e-05	0.00158614694476631	3.65918547449346
HSCB	1.04609066055117	7.08294691433774	9.23880508717542	1.52968875975822e-05	0.00158819438829702	3.65113422305038
MST4	0.978920341193064	6.41274668608061	9.22425766424317	1.54758250318693e-05	0.00159640623506166	3.63913518821101
TRIM37	0.973114485686853	5.35056743246768	9.20010362827149	1.57781028468322e-05	0.00161715440011538	3.61917206789781
PEG3	-2.92060482323025	5.95644867661486	-9.16026056122679	1.62912107399896e-05	0.00163824005359556	3.58613162254479
LOC653344	-1.35087976718451	8.9745901146039	-9.1701127492133	1.61626231455992e-05	0.00163824005359556	3.59431452850398
DIAPH2	1.28465997225628	7.22843927304966	9.16052081113889	1.62877994154387e-05	0.00163824005359556	3.58634788628279
CCND1	-1.04652584667416	10.9323384072489	-9.13596388985425	1.66132240290523e-05	0.00165963897532775	3.56591544315856
REM2	-2.53286073211297	3.95713551903801	-9.12864524481619	1.67116064186483e-05	0.00165963897532775	3.55981582025058
TARBP1	1.75866677153793	6.40055553545581	8.99824518110976	1.857804357731e-05	0.00180026871974309	3.45034511842433
ELOVL6	0.855280204002431	9.14561464555963	9.0020569980713	1.85202961688509e-05	0.00180026871974309	3.45356651910393
RASEF	-2.1444620477556	8.36141935500674	-8.98761210358224	1.87401933341725e-05	0.00180504187481979	3.44135215428066
PXMP3	1.02448032835265	8.77028506502091	8.95174188588552	1.92989408462768e-05	0.00182586251592379	3.4109401509742
NR4A2	3.67947907740809	3.3278959336642	8.95761201260365	1.92062457259106e-05	0.00182586251592379	3.41592494168299
IRF6	1.5510866107642	5.65719952251172	8.95985099849711	1.91710206817289e-05	0.00182586251592379	3.41782542723601
PAM	2.01138181888826	7.63248655122302	8.85258543035004	2.09424964187509e-05	0.00195818465052286	3.32626845159809
PLOD2	-3.0690359020508	9.05677467667052	-8.82483583197808	2.14299623429584e-05	0.00196237132124871	3.30241248662499
POLR3C	1.017568751278	8.00488301921811	8.83916293856119	2.11767242133746e-05	0.00196237132124871	3.31473809969236
MOSC1	0.914923393241803	10.2643969860052	8.8221279945868	2.14782025904387e-05	0.00196237132124871	3.30008082235156
PTPRK	1.85229377261045	5.60517872332176	8.82953018057393	2.13466179782705e-05	0.00196237132124871	3.30645310460066
MAFB	1.07026797850706	9.35501901913251	8.8053481841996	2.17798461399984e-05	0.00197862477234338	3.28561707408814
ZNF395	-1.19094589944582	7.84229087841215	-8.79304379005695	2.20040355202401e-05	0.00198769787532836	3.27499458257335
ACSM3	0.854339693030477	7.14111249867212	8.78457724254779	2.21597906961004e-05	0.00199052187325814	3.26767724740646
MMD	-1.57895650234518	7.87688793203278	-8.73148906591033	2.31648699535958e-05	0.00206917936138571	3.22164413334955
RAB6B	-1.29350772202177	5.89316910489868	-8.67080072526786	2.43765051681494e-05	0.00216531078407522	3.16870005712884
FOXD1	-2.53983919934411	5.36073564234605	-8.65830294404391	2.4634688712494e-05	0.00216568974786471	3.15775431488248
ICK	2.53675591642213	9.36760492871868	8.60281901234314	2.58182519712573e-05	0.00223139476091045	3.10898315590439
SLC16A14	-1.59181236231637	6.53814568303979	-8.60500754581631	2.57703852986161e-05	0.00223139476091045	3.1109124150438
C3orf58	-1.55762157791515	6.04578516309067	-8.60999259059245	2.56617228738639e-05	0.00223139476091045	3.11530519174002
CEBPD	-8.14973168186567	5.56111735619389	-8.5720552243196	2.65016847673398e-05	0.00227814751475805	3.08181586253227
PTPLA	2.51034870550301	3.49812817063172	8.54402306208956	2.71420033019023e-05	0.00232071385451398	3.05698244791654
TMEM45A	-4.23065485158952	4.18645668414459	-8.52145292731917	2.76700804786704e-05	0.00233949563085215	3.03693323782202
HADHB	1.01013432305845	8.33044439834619	8.50568544715545	2.80457780852867e-05	0.00234776934976779	3.02289790423141
GCLM	1.29700049217486	8.63319057618896	8.4967375967482	2.82615046605348e-05	0.00235350623967339	3.01492240191681
S100A13	-2.09921438762922	6.80451462442925	-8.4876565968598	2.84823312084943e-05	0.00235960618493583	3.00682034094156
BCHE	-6.57949417696649	7.64300650205786	-8.4684876881209	2.89548023908476e-05	0.00237616597937736	2.98969174835091
CYTSA	-0.876612269398585	9.61267771848507	-8.43497632006953	2.98018804098217e-05	0.0023825113293632	2.95966191396796
LOC401805	-2.31227598261097	5.65219166547524	-8.43525048263183	2.97948394000196e-05	0.0023825113293632	2.95990803533082
PPFIBP2	-0.985957079442381	7.89341337791855	-8.4179120400381	3.02437887582387e-05	0.00240581063908198	2.94432857611468
ZNF671	-1.48334466167561	5.20758665279699	-8.41104732517519	3.04236146633711e-05	0.00240813452897347	2.9381521991281
HOXA5	-1.45679495306361	7.4421304766565	-8.38857508909286	3.10206635761475e-05	0.00241946043862938	2.91790113266016
PGRMC2	0.764842079927362	8.96088776118129	8.39085215629782	3.09595761399438e-05	0.00241946043862938	2.91995537972735
MAPKAP1	-1.04154035727236	6.62339883208407	-8.39650724939962	3.08084437078781e-05	0.00241946043862938	2.92505490628711
SLC2A8	-1.03314156783525	8.87429283946196	-8.37610177456709	3.13576766097646e-05	0.00242407231816098	2.90663937756133
MB	0.838990108624059	7.29509373451547	8.37517013143886	3.13830114365703e-05	0.00242407231816098	2.90579761522094
HK2	-1.21109884946442	7.56584018640107	-8.36289147665189	3.17190501412009e-05	0.00243824948417145	2.89469559554636
HLA-DMB	-3.29804945510517	7.06972777260297	-8.34572199068688	3.21956717604687e-05	0.00246304591281404	2.87914658731487
LOC100134170	1.35198476595457	6.31296492473198	8.31783583429147	3.29868585188435e-05	0.00251155657551328	2.85383046950696
LAMP2	0.857738507693107	8.8032507796233	8.30025271181389	3.34968348579662e-05	0.00253148996118748	2.83782833140654
FAM177A1	1.17626064925133	5.91707307732357	8.29791422074608	3.35653181419566e-05	0.00253148996118748	2.83569779778654
MARK1	-1.25558090310661	4.3145784364041	-8.2902483751874	3.37909086769333e-05	0.00253653914946238	2.82870985663521
CTSL1	0.930318649375806	10.2674695360555	8.27769783241392	3.41638959160959e-05	0.00254068154326724	2.81725658034104
MT1H	-4.90021816917753	4.95347499231334	-8.27022517410539	3.4388148134922e-05	0.0025455189839318	2.81042979912483
LOC100128975	-1.84707882906862	5.19995474786332	-8.22850005578062	3.56707937641555e-05	0.00262829641241974	2.77220866203848
TMEM144	2.16210511787882	9.15055565313949	8.1709509412991	3.75280427232864e-05	0.0027524581426726	2.71920584263439
SEMA3C	2.52907612758919	5.52281810744247	8.14996959079819	3.82317081594556e-05	0.00276935500859104	2.69979884336364
MAPK6	-1.24573733666529	9.65022232543563	-8.1552656231531	3.80527177110876e-05	0.00276935500859104	2.70470169136509
RER1	-0.908215445722002	9.59580059827623	-8.13350674359029	3.87941094487822e-05	0.00276935500859104	2.68454004211152
PARP8	-3.04831045916367	5.40435674788244	-8.13334188837163	3.87997875252686e-05	0.00276935500859104	2.68438710468329
LOC100132439	0.877777563634676	6.8488846934272	8.1456102026059	3.83797453089102e-05	0.00276935500859104	2.69576096722638
BEND7	-2.41206530815518	4.76105367749157	-8.11371126083435	3.9482574167365e-05	0.00279330477151327	2.6661558464644
NCOR2	-0.769348245830859	9.05898329707943	-8.03368249429111	4.24077160127594e-05	0.00298703511598242	2.59142396933046
SMPD2	1.08837540607597	5.78390155521723	8.01806208166263	4.30063203929729e-05	0.00298968720331845	2.57676056024278
SMAP2	-0.86070702864262	9.83560674170334	-8.02255153320761	4.28333198052777e-05	0.00298968720331845	2.58097754295998
TAF9L	0.982844587465112	7.69987224365938	8.01009249600847	4.33153438621548e-05	0.00299813434204326	2.56926951763491
DHRS3	-3.08533098883878	6.08125727747272	-7.98811713462625	4.41803068342339e-05	0.00302254345024357	2.54857958038419
TRAM2	0.994088855565259	5.78661288510205	7.98623458924908	4.42552929533529e-05	0.00302254345024357	2.54680482042043
LOC100132564	2.29217647649832	6.42945901355718	7.98871157402292	4.41566582847806e-05	0.00302254345024357	2.54913990853334
FLJ22795	-1.13147323601545	6.68060077079829	-7.96037141801202	4.52999318107031e-05	0.00306907038017514	2.5223850970876
CHEK2	0.760357196544406	6.8136664233601	7.95110199015794	4.56809801129978e-05	0.00308182781023933	2.51361602199914
DUSP5	1.50000225963225	5.28372809031985	7.90230898154444	4.77464065168245e-05	0.0031792903181262	2.46730843647578
FAM171A1	0.916580365856735	8.68324512903789	7.89378662315218	4.81176992551308e-05	0.0031792903181262	2.45919452420098
PFKFB3	-1.78151926013317	9.09871850744542	-7.89738913073526	4.79603591800544e-05	0.0031792903181262	2.46262531032829
NUCB2	1.45008529662124	8.30491106582982	7.88509555428518	4.8499648983587e-05	0.00319119706830689	2.45091209997425
ANKRD37	-2.6325596255981	7.04256802495575	-7.82106533197512	5.14196904416929e-05	0.00334927616199388	2.38964601679859
ADAP2	-1.88177400554377	6.17235135513106	-7.81871461047871	5.15305482425726e-05	0.00334927616199388	2.38738848261569
PLCD1	-1.01742763206235	4.21390012039178	-7.82398037391037	5.12825875879585e-05	0.00334927616199388	2.39244468247013
NPC1	1.30745693111388	7.58696621644889	7.78631166378377	5.30860030284664e-05	0.00343640527296417	2.35620991725691
TNIP1	-0.84203553303025	7.12541601394867	-7.76509825014606	5.41325409268805e-05	0.00349002095516085	2.33573716699723
PDLIM5	-1.0011283037793	4.72276290618304	-7.75343024835667	5.4717921033665e-05	0.00351359373255932	2.32445593873769
CUEDC1	-1.90175534452743	7.27095459319295	-7.70823291172178	5.70527390249241e-05	0.00355261688085299	2.2806181829608
TFIP11	-3.73265622530688	8.40776226151376	-7.7072795123537	5.7103167076066e-05	0.00355261688085299	2.279691082609
C6orf85	0.986541181238055	7.81923539552102	7.7235490358422	5.62493656763995e-05	0.00355261688085299	2.2954983200027
HOXB13	-0.926440012110815	8.26335253676046	-7.7108378642808	5.69152074917725e-05	0.00355261688085299	2.28315077678822
APLP1	-0.959204600604195	6.848417364895	-7.71202640973342	5.68525791684373e-05	0.00355261688085299	2.28430606321042
RAPGEF5	-3.27835227307812	4.74056134843479	-7.72319552419182	5.6267766113742e-05	0.00355261688085299	2.29515515770887
TOR1AIP1	1.02107995855205	9.09944666864473	7.6872801708291	5.81724813770702e-05	0.00360511552224022	2.26022066905255
FBXO44	-1.41172407590528	3.69188176666303	-7.67961630929717	5.85881255220577e-05	0.00361685536282695	2.25274797264175
PECR	-0.851442236953198	7.53008981200254	-7.67082072007731	5.90692165944373e-05	0.0036325296312633	2.24416389502673
DPY19L1	-1.06395397189373	5.17104178707861	-7.65807903859784	5.97739439813224e-05	0.00366178387094776	2.23171365411999
RNF41	-1.0470411888211	6.76284466613156	-7.65018430731479	6.02152732070141e-05	0.00367474047063721	2.22399060181033
ERO1L	-0.989179719839569	7.71933628553847	-7.63999986173874	6.0789953675487e-05	0.00367885338754669	2.21401755642152
ANKDD1A	-2.3784203227343	4.57334810361162	-7.63560642393957	6.10397409979254e-05	0.00367885338754669	2.20971180687676
OPRL1	-1.59642744270652	4.77129650942032	-7.63274542330942	6.12030146405291e-05	0.00367885338754669	2.20690677123959
SOX9	4.21587699150473	5.76886051618471	7.60489840532889	6.28177818315554e-05	0.00376177345956831	2.17955753053694
PNPLA7	-0.786263211224057	8.94446105069804	-7.56911044602838	6.49628741841885e-05	0.00382358076551773	2.14428384993449
