Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	biotype
862	A_23_P12514	0.485066666666668	16.3054916666667	4.51710568305363	0.000977060903211294	0.0097445355434298	-1.00143957759848	RHOC	protein_coding
1242	A_23_P145644	0.668883333333337	16.276225	7.74231271694439	1.15425474613165e-05	0.000373903023760307	3.61751767066396	DDC	protein_coding
5687	A_24_P355876	0.40283333333333	16.2727333333333	5.08803749873202	0.00040154929074696	0.0050156033087307	-0.0784436637404298	TMBIM6	protein_coding
911	A_23_P128147	-0.685083333333331	16.2690583333333	-5.49270761580599	0.000219893494751185	0.00322051735072548	0.54846000360315	TUBA1B	protein_coding
1112	A_23_P13899	-0.382583333333336	16.2652666666667	-3.84801901338801	0.0029307578650703	0.0218664187061491	-2.1337795958767	GAPDH	protein_coding
1177	A_23_P142310	-0.363066666666663	16.185725	-4.49323454272198	0.00101508109141201	0.0100181383097127	-1.04096209470281	MKNK2	protein_coding
12071	P_120205	-0.373816666666663	16.1670833333333	-4.09082424408253	0.00195430243569124	0.0162511049183162	-1.7173791169935	PFN1	protein_coding
14412	P_134238	0.474	16.162125	4.04528586746878	0.00210746891173086	0.017172132832539	-1.79504649319537	RPL15	protein_coding
10610	P_112205	-0.2639	16.1258416666667	-3.48680860471388	0.00542093733072965	0.0345375771756575	-2.76183134091034	CCT2	protein_coding
8924	P_102245	0.270683333333336	16.1141166666667	4.00536971199861	0.0022520432168099	0.0180510511745773	-1.86329475984071	PRKACB	protein_coding
6469	A_24_P921366	0.302633333333333	16.104925	3.92984269000256	0.00255464305151533	0.0197931480666869	-1.99284653831399	CALD1	protein_coding
4489	A_23_P92082	-0.509933333333331	16.1011583333333	-4.87125808626887	0.000559770503502416	0.00643102720008747	-0.423729622232162	TKT	protein_coding
25103	P_241550	0.245300000000002	16.0927166666667	3.39716741812063	0.00632705855186285	0.038753648182167	-2.91878362577105	SOD1	protein_coding
950	A_23_P129786	-0.250566666666669	16.08425	-3.27896382729822	0.0077650597149629	0.0452151827751781	-3.12610020363936	SREBF1	protein_coding
23604	P_232607	0.334216666666665	16.082	4.54502286551079	0.000934492344730898	0.00943234646272865	-0.955308853031371	NDUFA13	protein_coding
8504	P_100128	0.410916666666662	16.0808	5.8636638121818	0.000129213285505454	0.0021802689542435	1.10260626906226	GNB1	protein_coding
10418	P_111125	-0.470283333333334	16.0798333333333	-6.50184005795649	5.4102597763986e-05	0.00115577787186706	2.0102488086899	LDHB	protein_coding
13145	P_126724	0.638816666666667	16.0701166666667	7.58028968101119	1.39787968855946e-05	0.000431680320102872	3.41871644034946	CNOT3;LENG1;TMC4	protein_coding
3822	A_23_P5551	-0.487649999999999	16.0638916666667	-6.30187264725869	7.06556381671142e-05	0.00140462639373596	1.73198627516377	NCL	protein_coding
11162	P_115163	0.511249999999997	16.052025	6.27583093174882	7.31833979405549e-05	0.00144231323618686	1.69533933761628	RDH11	protein_coding
17518	P_151556	-0.589266666666669	16.0132333333333	-6.66025143982492	4.39523495358818e-05	0.000995736303347409	2.22677892558687	SLC25A5	protein_coding
663	A_23_P114929	-0.492716666666665	16.0091166666667	-5.91884012314034	0.00011958392593518	0.00206585475997354	1.18335047848162	MPC2	protein_coding
2094	A_23_P214487	-0.838616666666669	16.0067916666667	-4.9299501701489	0.000511283841088182	0.0060219287024444	-0.329605508832786	HIST1H4C	protein_coding
23603	P_232605	0.265216666666666	15.9524	3.60554881664366	0.00442220431463992	0.0296858946219754	-2.55447522703178	NDUFA13;CTC-260F20.3	protein_coding
15916	P_142546	0.429583333333335	15.9514333333333	4.69270978974659	0.000739631330885769	0.00792150307399416	-0.712927102083889	GLO1	protein_coding
1624	A_23_P165840	-0.536300000000001	15.9379666666667	-6.18617514633663	8.26550121656861e-05	0.00157699501332466	1.56844635475009	ODC1	protein_coding
13806	P_130501	-0.560966666666671	15.92505	-4.53899719950409	0.00094351198539286	0.00950185143991071	-0.965257432444585	SNRPB	protein_coding
3344	A_23_P408095	0.60711666666667	15.90645	8.69216062909364	3.97276692350807e-06	0.000172449370757657	4.72124681655749	DSTN	protein_coding
656	A_23_P114232	-0.397850000000002	15.8983	-5.17758527357132	0.000350746315464467	0.00454257166550372	0.0622790203832908	PRDX4	protein_coding
12541	P_123140	0.301750000000002	15.88165	3.76363570963869	0.00337943197185513	0.0242955668536458	-2.27970427129535	MYL12B	protein_coding
8719	P_101192	-0.307683333333333	15.8809166666667	-3.28180542654128	0.0077268309400511	0.0450314753957673	-3.12111330336662	YARS	protein_coding
9173	P_103779	0.410466666666666	15.8594666666667	3.79575058505484	0.00320080084461629	0.0233484361748382	-2.2241014979809	TSTD1	protein_coding
18393	P_204737	0.491433333333335	15.8565083333333	6.00066212398789	0.000106691597380775	0.00189588502438155	1.30229004900629	ATP1B1	protein_coding
4503	A_23_P92623	0.248050000000001	15.8456166666667	3.31340798379917	0.00731443098897871	0.0431866061972977	-3.06565968584038	PPP3CA	protein_coding
15098	P_138348	0.250433333333332	15.8409916666667	3.21166043848556	0.00872930000924432	0.0493224303694266	-3.24423529331706	PPA2	protein_coding
3953	A_23_P6344	-0.387916666666664	15.837475	-5.24023912241179	0.000319290649284675	0.00423020289472919	0.160066808342663	SDF2L1	protein_coding
16303	P_144458	-0.455166666666669	15.8282416666667	-5.84478696183665	0.000132695441214373	0.00222148898104074	1.07488252320624	CBX3	protein_coding
16467	P_145383	-1.31005	15.8269333333333	-8.49430309829743	4.92377657492281e-06	0.000200941672137147	4.49970280284174	MCM7	protein_coding
735	A_23_P118313	0.681033333333335	15.8223166666667	8.69606634848612	3.95612315058096e-06	0.000171897179463803	4.72557758140591	GABARAPL2	protein_coding
12069	P_120180	-0.256166666666669	15.8092583333333	-3.47466533795454	0.00553541562734137	0.0350829182302583	-2.78307491085537	PSMB6	protein_coding
12722	P_124216	-0.369166666666665	15.80865	-3.78501769514852	0.00325938260395419	0.0236703590530529	-2.24267528686172	MAP2K2	protein_coding
17943	P_201803	0.688183333333335	15.8047333333333	6.72893535311649	4.02059467443038e-05	0.00093305157570347	2.31960142247837	TMEM59	protein_coding
1411	A_23_P154894	0.360150000000001	15.7977	3.94715426048958	0.0024817261581815	0.0193980695443852	-1.96310510503402	CSTB	protein_coding
1276	A_23_P14774	0.387700000000002	15.7863416666667	3.21022241033832	0.00875118660188076	0.0494174207076115	-3.24675963302155	CTSH	protein_coding
953	A_23_P12992	-0.25813333333334	15.7844583333333	-3.38121338093232	0.00650398344330235	0.0395745729137182	-2.94674601655754	TRMT112	protein_coding
9971	P_108467	-0.31945	15.7784916666667	-4.78406397706563	0.000641000518591978	0.00711781960795877	-0.564426000069552	PSMC3	protein_coding
3726	A_23_P50807	-0.446216666666666	15.755	-4.91538517779475	0.000522885707016772	0.006124418951661	-0.352919344951257	MRPS12	protein_coding
20162	P_214139	0.36231666666667	15.751825	4.01924220276378	0.00220065767893308	0.0177503786581873	-1.83955803768275	CD9	protein_coding
5804	A_24_P385313	0.255533333333334	15.7507833333333	3.4925935828314	0.00536726093615464	0.0342874431135696	-2.75171324499549	PTPRF	protein_coding
4365	A_23_P85236	0.385783333333327	15.744225	4.51005697306509	0.000988128886156631	0.00981804995716912	-1.01310244323832	FAM127A	protein_coding
5012	A_24_P188071	-0.429049999999998	15.7441916666667	-3.6433098991877	0.00414609151735094	0.0282664748056316	-2.48869428393386	TUBA1C	protein_coding
3695	A_23_P501624	0.883133333333333	15.7401083333333	5.50534327523294	0.000215878351222511	0.00317684269000361	0.567659497175413	UGT2B17	protein_coding
25523	P_244233	-0.486866666666671	15.729625	-4.88454786637088	0.000548380156262481	0.00633831995844668	-0.402375693899077	IMPDH2	protein_coding
3056	A_23_P37191	-0.324733333333333	15.7142	-4.21050273833034	0.00160477984845632	0.0140327970375292	-1.5142941959322	PSMB5	protein_coding
23636	P_232872	-0.304150000000003	15.6920083333333	-3.73276165764475	0.00356093238444462	0.0252207770033068	-2.33323184304295	EIF3K	protein_coding
15844	P_142093	0.598233333333333	15.6822833333333	7.20304265512736	2.20875237716952e-05	0.000600701823774477	2.94321102291467	HLA-B	protein_coding
1952	A_23_P208009	0.531916666666664	15.6748416666667	6.88880101581669	3.27514679935751e-05	0.000802784234566052	2.53319547560337	SEC11C	protein_coding
2457	A_23_P27724	0.750733333333333	15.6715166666667	11.0128181711661	4.13225183917003e-07	3.69166786249522e-05	7.03401871028591	SEPW1	protein_coding
1967	A_23_P208674	0.604949999999995	15.64945	4.53007511425077	0.000957036143620546	0.00959999154686694	-0.979996512632305	EMC10	protein_coding
11394	P_116403	0.568283333333333	15.6475916666667	7.33349831121468	1.88204941149346e-05	0.000534057799734474	3.10967511094617	B2M	protein_coding
3265	A_23_P3982	0.384766666666668	15.64685	4.29032969778884	0.00140858643407593	0.0127444607831137	-1.37970606715643	MIEN1	protein_coding
9901	P_108092	-0.858633333333328	15.6318416666667	-5.89184673403972	0.000124195157888078	0.00212215358449796	1.1439029437848	LDHA	protein_coding
3936	A_23_P62429	0.267016666666668	15.631625	4.07438900250599	0.00200819362364017	0.01657196785038	-1.74538581874715	FAM127B	protein_coding
12727	P_124235	0.341400000000002	15.6241416666667	4.43744389599789	0.00111014869900663	0.0106939972582205	-1.13360798897017	STAP2	protein_coding
2386	A_23_P257863	-0.295783333333333	15.6156833333333	-4.06504837026039	0.00203951202646938	0.0167622125714624	-1.76131509396639	CCT5	protein_coding
11498	P_116828	0.488699999999996	15.6109	5.37311992576965	0.000262086407517599	0.00365841901697	0.365620441862327	PTPLAD1	protein_coding
1322	A_23_P150365	0.468250000000001	15.6078333333333	4.72345358339183	0.000704758541925752	0.00763881242016853	-0.662827884718106	REXO2	protein_coding
31133	P_315102	0.529066666666663	15.6041583333333	4.70413261841281	0.000726466068509014	0.00781344412801918	-0.69429823431358	BEX2	protein_coding
5499	A_24_P311926	0.586533333333335	15.6028583333333	4.65339589813615	0.000786903013784176	0.008295790380396	-0.777172777066445	HLA-G	protein_coding
15023	P_137968	0.649949999999997	15.5984416666667	8.57953745326525	4.48687004031575e-06	0.000188806005337983	4.59566164314737	SCARB2	protein_coding
22828	P_227567	-0.299699999999993	15.5977166666667	-3.72116374425627	0.003631701107729	0.0255875955407929	-2.3533575071688	C1QBP	protein_coding
17564	P_151793	0.408600000000002	15.5952916666667	4.09605338760999	0.00193747499653103	0.0161530895579793	-1.7084741229955	LDOC1	protein_coding
6165	A_24_P65507	-0.533116666666668	15.5937833333333	-5.63121557850957	0.000179894220244786	0.00277962260390746	0.757671104695474	STRA13	protein_coding
559	A_23_P107421	-1.78045	15.5922083333333	-7.54539935182178	1.45729214267299e-05	0.000444313139780594	3.37548551709723	TK1	protein_coding
5450	A_24_P298409	0.511900000000001	15.5818583333333	6.28963405466445	7.18317191498026e-05	0.00142475482368205	1.71477543469118	HLA-C	protein_coding
11707	P_118016	0.34215	15.5790916666667	3.91959295905051	0.00259886461117483	0.0200480410136139	-2.01046846646302	ZG16B	protein_coding
9279	P_104378	0.291499999999997	15.578	3.77491348487285	0.00331555105100123	0.0239532233027181	-2.26016925367798	TMEM9	protein_coding
9847	P_107619	-0.423666666666668	15.5683833333333	-4.50597412879782	0.000994600191730573	0.009865013366157	-1.01986080152	MRPL23	protein_coding
1030	A_23_P134274	-0.359833333333329	15.56815	-3.77858214493395	0.00329504193421845	0.0238502744165735	-2.25381659768316	POP7	protein_coding
11857	P_118865	-0.430066666666669	15.5456166666667	-3.28859622760034	0.00763625045354237	0.0446386398448344	-3.10919611998962	FUS	protein_coding
5205	A_24_P235266	0.621049999999999	15.5363416666667	5.31280769913541	0.0002865667094108	0.00390364365807985	0.272634346163314	GRB10	protein_coding
1076	A_23_P137016	0.589283333333336	15.5350833333333	5.78368163868643	0.000144672882389247	0.00236640607484786	0.984790539816918	SAT1	protein_coding
2983	A_23_P36076	-0.611050000000002	15.5338916666667	-6.85304628276031	3.42790786152832e-05	0.000830932260927321	2.48572055848476	SSRP1	protein_coding
1324	A_23_P150446	-0.266699999999995	15.5261666666667	-3.62889069860025	0.00424935908991186	0.0287813250372441	-2.51380282174586	EIF3M	protein_coding
2938	A_23_P355536	0.937366666666664	15.523975	6.10410285610638	9.24837509822331e-05	0.00170896425668687	1.45129638397583	USP54	protein_coding
11046	P_114520	0.374549999999997	15.5216	4.49194759699815	0.00101717463335642	0.0100315865025233	-1.04309485966956	PSME1	protein_coding
11540	P_117042	0.449266666666668	15.5150083333333	6.4970919025402	5.44433075036956e-05	0.00116065159116459	2.00370560642124	CD276	protein_coding
24451	P_237662	-0.314950000000001	15.5147666666667	-3.49112143272907	0.00538086824882517	0.0343543369826737	-2.75428794089345	ATP5G3	protein_coding
24207	P_236326	-0.301433333333332	15.5128166666667	-3.25780798108204	0.00805582416856511	0.0464458320685891	-3.16323074087565	DBI	protein_coding
15827	P_141984	0.379866666666667	15.5118666666667	3.89397962877205	0.00271289352729524	0.0206549687411101	-2.05454531100645	HLA-A	protein_coding
20366	P_215559	0.363250000000003	15.5118583333333	3.47351345912961	0.00554640323861557	0.0351370105011994	-2.78509034080177	PFDN5	protein_coding
3624	A_23_P4754	-0.352600000000002	15.50535	-4.28693459998132	0.0014163959418936	0.0127972833552089	-1.38541549040424	CLPP	protein_coding
1445	A_23_P15621	-0.878449999999999	15.4898333333333	-7.60018483873426	1.36517629849732e-05	0.000424628178407714	3.44330044934018	PRAC1	protein_coding
17397	P_150855	-0.435033333333333	15.4865416666667	-4.38997573179085	0.00119841365934119	0.0113072533054466	-1.21273297103375	RBM3	protein_coding
12825	P_124743	0.33888333333333	15.4825166666667	4.49408339216115	0.00101370270879123	0.0100080446378076	-1.03955546878744	MAN2B1;CTD-2192J16.22	protein_coding
13947	P_131383	0.952933333333338	15.4784083333333	6.28786220514082	7.2003720157808e-05	0.00142709560627267	1.71228199240703	SDC4	protein_coding
14673	P_135921	0.48625	15.4704583333333	6.01578880125207	0.000104475557124899	0.00186596496111773	1.32417462464589	GATA2	protein_coding
3750	A_23_P52207	0.496850000000002	15.4567333333333	6.24303931524172	7.65051789309266e-05	0.00148877818898655	1.64905884581667	BAMBI	protein_coding
17125	P_149293	0.491633333333331	15.456	3.78764173430221	0.00324495808557931	0.0235887074797111	-2.23813343232882	NIPSNAP3A	protein_coding
1368	A_23_P152804	-0.27336666666667	15.4534833333333	-3.81284370017876	0.00310975242358438	0.0228459078150087	-2.19453970801762	NME2;NME1	protein_coding
9866	P_107845	-0.319383333333331	15.4448583333333	-3.71902615453348	0.00364490275508809	0.0256579196712689	-2.35706787502821	MRPL17	protein_coding
1965	A_23_P208540	0.334816666666663	15.4422	4.10894034869747	0.00189664849286513	0.0159103347440963	-1.68654026019005	NDUFA3	protein_coding
3503	A_23_P428260	0.546966666666663	15.4405166666667	7.00220403214098	2.83719681921111e-05	0.000722531455075831	2.68265137983571	STEAP2	protein_coding
12354	P_122062	-0.329616666666665	15.4368583333333	-4.7288334702514	0.000698836952096218	0.0075945712567659	-0.654073807652674	NME1	protein_coding
2890	A_23_P350045	0.77233333333333	15.4289333333333	10.3204477579966	7.76219456422167e-07	5.47731572226787e-05	6.39482186238578	REEP5	protein_coding
684	A_23_P115955	-0.331966666666668	15.4187416666667	-4.69529403102865	0.000736630978656578	0.00790032480555741	-0.708711101461317	MRPL21	protein_coding
12684	P_123915	-0.384850000000005	15.4177583333333	-4.95677388103721	0.000490625378317152	0.00583230294586699	-0.286745663526013	WDR18	protein_coding
4046	A_23_P67648	0.696549999999998	15.4036083333333	4.31703549361746	0.00134871160669342	0.0123499905512919	-1.33484215664604	CAPNS1	protein_coding
9009	P_102683	0.357399999999998	15.398825	3.91783309855403	0.00260653726760728	0.0200860133123834	-2.01349506895055	LAMTOR5	protein_coding
4381	A_23_P86216	-0.260583333333331	15.3861166666667	-3.50828321741092	0.00522442281155917	0.0336126139639151	-2.72427904968904	PSMA5	protein_coding
22830	P_227598	-0.397416666666667	15.3815	-5.12981025582853	0.000376940599411558	0.00478182855941646	-0.0126584148492279	TXNDC17	protein_coding
2384	A_23_P257795	0.242133333333328	15.3812166666667	3.72170672180437	0.0036283556096444	0.0255691633343015	-2.35241507356841	NDUFA2	protein_coding
10005	P_108745	0.857550000000002	15.378425	9.17498898185472	2.39005119692979e-06	0.000120175147403629	5.24450488852727	CYB561A3	protein_coding
14041	P_131981	0.550000000000001	15.3753666666667	5.63199636374702	0.000179692109089102	0.00277772401210398	0.758842667670611	ADAMTS1	protein_coding
11337	P_116107	0.239549999999996	15.3748666666667	3.43678000567076	0.00590883087143048	0.0368159314650649	-2.84938996003706	NOP10	protein_coding
339	A_16_P18217500	-0.453166666666666	15.3734666666667	-4.58700186741294	0.000874125104048296	0.0089684805878418	-0.886127949264909	FDFT1	protein_coding
11613	P_117477	-0.411333333333332	15.3665916666667	-3.80792443390671	0.00313567622312144	0.0229867990080366	-2.20304498859106	IDH2	protein_coding
16298	P_144449	-0.563749999999999	15.3606	-4.880047876514	0.000552209244242092	0.00636871881431755	-0.409603553510937	HNRNPA2B1	protein_coding
1684	A_23_P169629	-0.384633333333337	15.3471916666667	-4.51622944236098	0.000978429647709779	0.0097537466348301	-1.00288907539986	SHMT2	protein_coding
2323	A_23_P254512	0.388683333333333	15.347075	3.4885875490707	0.00540437262219185	0.0344567087731125	-2.7587197610611	EFNA1	protein_coding
10504	P_111712	0.262499999999994	15.3417083333333	3.80040779196855	0.00317572243760657	0.0232128415330145	-2.21604477489932	PRR13	protein_coding
779	A_23_P120414	0.413533333333334	15.336425	4.37154860315696	0.00123464080527454	0.011565874351415	-1.24352233053004	YWHAB	protein_coding
16060	P_143314	0.712816666666665	15.3351083333333	6.56293902367162	4.99169731788946e-05	0.00108851666779918	2.09417023756122	SESN1	protein_coding
4275	A_23_P79703	0.632549999999995	15.328825	7.3604940666378	1.82118466292786e-05	0.000521685028440365	3.1438520487458	HADHB	protein_coding
15884	P_142383	-0.446816666666662	15.3283416666667	-5.07795440693119	0.000407741389910551	0.00507630645393218	-0.0943594838958877	UQCC2	protein_coding
14672	P_135911	-0.38775	15.325125	-4.68317329741056	0.000750815617239256	0.00801484239983642	-0.728492783615661	RUVBL1	protein_coding
11024	P_114383	-0.345049999999997	15.3219583333333	-4.15035264165245	0.00177143941366766	0.0150977181691666	-1.61617325342771	PRMT5	protein_coding
17026	P_148679	-0.387799999999997	15.315725	-3.82950557123294	0.00302358995099252	0.0223774059986842	-2.16574622223826	STOML2	protein_coding
9779	P_107203	0.284533333333332	15.3146	3.25074769635373	0.00815531807219566	0.04689100564253	-3.17562315297923	PRDX3	protein_coding
5308	A_24_P260101	1.19411666666667	15.3062833333333	9.19042392399284	2.35236806167237e-06	0.000118825771244379	5.26083799923619	MME	protein_coding
18378	P_204633	0.751100000000001	15.304575	8.69940402295552	3.94195987532867e-06	0.000171579505564312	4.72927718994936	MGST3	protein_coding
4613	A_23_P98580	-0.566149999999999	15.302175	-4.6233881118183	0.000825128149023927	0.00858918612477695	-0.826346203661547	FADS2	protein_coding
999	A_23_P132793	-0.524433333333336	15.3001583333333	-5.71887465176185	0.000158649286360567	0.00253800364788547	0.888657889368301	MANF	protein_coding
1861	A_23_P204277	-0.470133333333337	15.2982	-6.09750384143897	9.33267268752562e-05	0.00171976471966167	1.44183570185371	H2AFJ	protein_coding
4462	A_23_P90659	0.390216666666667	15.29475	4.74641957251484	0.000679844396561312	0.0074389041559188	-0.625484722513775	LAPTM4A	protein_coding
1222	A_23_P144726	-0.59558333333333	15.2940916666667	-7.02114187096579	2.77041841733185e-05	0.000710359436232218	2.70744489645397	NOP16	protein_coding
4428	A_23_P88484	-0.289033333333332	15.2933666666667	-3.75005612449648	0.00345805029561783	0.0247007014901255	-2.30323908744287	DUT	protein_coding
1584	A_23_P163496	-0.406816666666664	15.2853416666667	-4.16119600618386	0.00174010607055979	0.0149014464780457	-1.59777843056186	MRPS34	protein_coding
23649	P_233024	-0.364899999999999	15.2778	-4.26047278389338	0.00147884413975594	0.0132211200479731	-1.42996059060608	SNRPD2	protein_coding
1614	A_23_P165346	-0.301083333333338	15.2720833333333	-3.68733604984018	0.00384656250559114	0.026722198653095	-2.41211193592819	FARSB	protein_coding
3334	A_23_P40664	0.363399999999997	15.2678166666667	4.31463359269972	0.00135398564452765	0.0123858302777475	-1.33887380655193	CSNK1E	protein_coding
4601	A_23_P97932	0.402083333333337	15.2641333333333	5.45823667049667	0.000231257490561317	0.00334364795868004	0.495966371981321	MSRB2	protein_coding
13869	P_130819	0.798083333333336	15.2574083333333	5.77042655773394	0.000147420597899562	0.00239925996475702	0.965177217798169	CST3	protein_coding
9397	P_104991	-0.337166666666667	15.2560416666667	-4.39274097660616	0.00119307449819119	0.0112701312951839	-1.20811610876494	MRPL55	protein_coding
9913	P_108157	0.822199999999999	15.2474333333333	9.96516263690476	1.08770383107173e-06	6.89767336111291e-05	6.05098118839317	SVIP	protein_coding
1246	A_23_P145904	-0.528933333333333	15.235975	-5.16251125582907	0.000358795726542983	0.00461206172955269	0.0386693769979001	H2AFV	protein_coding
11253	P_115666	0.39615	15.2324583333333	3.64870409161092	0.00410812987890994	0.0280698987761748	-2.47930454298713	DDX24	protein_coding
1725	A_23_P17769	-0.2636	15.2242333333333	-4.10448645580214	0.0019106558884423	0.0159962561342617	-1.69411893007481	DDT	protein_coding
4952	A_24_P174313	0.312283333333331	15.21665	3.748305963959	0.00346831998585893	0.0247528744072206	-2.30627329079891	KANSL3	protein_coding
16316	P_144508	0.776833333333329	15.20805	8.04421043374185	8.14075975722505e-06	0.000289436209129039	3.97953783748574	TAX1BP1	protein_coding
11158	P_115158	0.648399999999997	15.2074583333333	6.84194784940009	3.47687171195344e-05	0.00083955028315596	2.47094951552147	ARG2	protein_coding
4324	A_23_P81993	0.54083333333333	15.206225	6.48873371213438	5.50486720649668e-05	0.00117014143684446	1.9921800578987	C6orf1	protein_coding
17232	P_149838	-0.324599999999998	15.20375	-3.82814994231959	0.00303050655567608	0.0224130894339856	-2.16808805300239	ENDOG	protein_coding
11353	P_116199	0.365716666666664	15.190075	4.08289984936948	0.00198009517941381	0.0164076017444761	-1.73087934882265	IVD	protein_coding
3073	A_23_P37399	0.65845	15.1858583333333	6.26224627417339	7.45403584822548e-05	0.0014611394067466	1.67618486317558	ITPK1	protein_coding
17536	P_151610	-0.306649999999996	15.1828833333333	-3.44830506445309	0.00579256811801536	0.0362901970224409	-2.82921049967062	MCTS1	protein_coding
10736	P_112880	0.501300000000001	15.1813083333333	6.59368418303906	4.79435689557483e-05	0.00105812096576838	2.13620645437986	SDSL	protein_coding
640	A_23_P113111	1.11815	15.1812583333333	5.78525424878353	0.000144350538993456	0.00236289303058321	0.98711583847193	AR	protein_coding
461	A_23_P10194	0.904416666666672	15.1807166666667	5.70978275956314	0.000160722727815959	0.00256082542080803	0.875123214612857	SEZ6L2	protein_coding
1566	A_23_P162846	0.27336666666667	15.179475	3.31617513529422	0.00727941112266579	0.0430494436719182	-3.06080487804689	LAMP1	protein_coding
13489	P_128865	-0.483016666666673	15.1513333333333	-4.41988098268877	0.00114198111391022	0.0109220053269655	-1.16285192187435	IMP4	protein_coding
14876	P_137092	1.12663333333333	15.1467416666667	7.59403269138294	1.37520000823668e-05	0.000426630854236698	3.43570357274198	FGFRL1	protein_coding
17299	P_150285	-0.388016666666667	15.1407916666667	-5.82055610242882	0.000137313043593812	0.00227682977903387	1.03922101351075	SSNA1	protein_coding
