Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	circRNA	circbaseID	GeneSymbol
ASCRP3000152	0.886116086400001	6.1745820376	4.60194679839362	0.00083144528063662	0.00652447188125883	-0.512302853496111	hsa_circRNA_011153	hsa_circ_0011153	TRNAU1AP
ASCRP3000154	1.7275449146	6.7696781927	3.83192127080496	0.00295682049249265	0.013612404657863	-1.79207728501175	hsa_circRNA_103745	hsa_circ_0071036	INPP4B
ASCRP3000156	0.698946957599999	6.243622682	3.69079885691742	0.00376006369624113	0.015759491468717	-2.0332964671017	hsa_circRNA_101224	hsa_circ_0029614	PSPC1
ASCRP3000161	-0.546144362400001	6.4370728442	-3.20893573637466	0.0086633182682856	0.026817038939505	-2.86582944013036	hsa_circRNA_087659	hsa_circ_0087659	CCDC180
ASCRP3000164	0.771369375200001	6.8699730168	4.0896973425398	0.00191745803479172	0.0104836064524281	-1.35615114690219	hsa_circRNA_403821	NA	CCT6P1
ASCRP3000167	0.480824310199998	6.7090148655	3.56247408583711	0.00468679230140598	0.0180474906653155	-2.25391771931685	hsa_circRNA_103556	hsa_circ_0068629	TFRC
ASCRP3000168	-1.6671634042	8.6811357443	-3.27659537202762	0.00769684418213227	0.0247963861317815	-2.74844802248479	hsa_circRNA_102324	hsa_circ_0047151	TMEM241
ASCRP3000173	0.847179663199999	7.5343075982	4.42181293963363	0.00111098742736967	0.00773979374804654	-0.805296640625371	hsa_circRNA_046753	hsa_circ_0046753	MYL12A
ASCRP3000176	-0.530187881000001	5.7540733891	-3.80822406719809	0.00307811674607807	0.0139781967143139	-1.8324678340328	hsa_circRNA_406786	hsa_circ_0131980	BEND6
ASCRP3000188	0.924862739400001	5.7943791817	7.45492114940838	1.53408810895851e-05	0.000901543609527537	3.50085808268353	hsa_circRNA_405630	NA	PRPSAP1
ASCRP3000189	1.1861397066	6.5992707779	5.84066425530176	0.000128241861397569	0.00243510658165256	1.37695819249776	hsa_circRNA_016681	hsa_circ_0016681	TMEM63A
ASCRP3000191	1.0900619674	10.4452731563	6.10031766990553	8.90713847862675e-05	0.00199279793685225	1.74400180601598	hsa_circRNA_104090	hsa_circ_0006109	C6orf136
ASCRP3000192	-1.175954803	8.5953215211	-3.688611079675	0.00377416121369515	0.0157841382082227	-2.03704831395838	hsa_circRNA_039783	hsa_circ_0039783	CBFB
ASCRP3000194	0.8963333136	5.9637850736	4.33829023688446	0.00127269239384225	0.00835474754284101	-0.942574043036662	hsa_circRNA_103943	hsa_circ_0004345	SEC24A
ASCRP3000196	0.3585977464	5.509351964	3.08120921611099	0.010838471644858	0.0315030297296024	-3.08744492498047	hsa_circRNA_006811	hsa_circ_0006811	TRIM2
ASCRP3000199	0.686369892000002	14.057683628	4.31262671368211	0.00132720404607011	0.00856521117031588	-0.984929546863399	hsa_circRNA_102890	hsa_circ_0002867	SATB2
ASCRP3000203	0.558799274999998	6.2118967717	4.86680762446269	0.000547405495716606	0.00515601406946778	-0.089517419365059	hsa_circRNA_103795	hsa_circ_0007638	TRIO
ASCRP3000204	1.14445996	6.6366373316	4.37062144744451	0.00120734427188175	0.00809306700131291	-0.889330447098531	hsa_circRNA_102891	hsa_circ_0003071	SPATS2L
ASCRP3000206	0.903788367799999	5.5905015385	8.78377881496128	3.3565975797593e-06	0.000629275239375176	4.98974716957407	hsa_circRNA_101375	hsa_circ_0032304	RAD51B
ASCRP3000207	-1.1529909124	8.705918386	-3.55414935264226	0.00475451897422938	0.0181965672387121	-2.2682659859705	hsa_circRNA_100794	hsa_circ_0003768	PDHX
ASCRP3000210	0.725798386000003	9.107613998	5.38200130510307	0.00024980255976457	0.00333658528349732	0.70389989402763	hsa_circRNA_079201	hsa_circ_0079201	IQCE
ASCRP3000215	1.8857484012	8.1695030802	5.20169737626582	0.000327316581724425	0.00387164241717898	0.43067994634907	hsa_circRNA_103868	hsa_circ_0072797	SMA
ASCRP3000218	-0.352464392199999	6.1975436589	-2.87560488335221	0.015565065956078	0.0406589056371387	-3.44337442069293	hsa_circRNA_406294	NA	MAGI1
ASCRP3000221	1.2742158468	9.1616435712	6.26030617950182	7.14804372636787e-05	0.0018154788757651	1.96517263889714	hsa_circRNA_104766	hsa_circ_0001851	UBAP2
ASCRP3000222	1.6128008244	6.7605615142	2.75770613684089	0.0191614030082907	0.0471491369241645	-3.6464069356463	hsa_circRNA_405026	hsa_circ_0099132	RAB3IP
ASCRP3000223	-1.1388619484	8.2016072448	-3.12175783007929	0.0100935849566552	0.0299533912953018	-3.01710291452788	hsa_circRNA_103630	hsa_circ_0069570	APBB2
ASCRP3000224	0.614188002999997	9.4255882883	5.01611089485967	0.000434390490015021	0.00452864201481182	0.144423045798876	hsa_circRNA_101378	hsa_circ_0032353	SUSD6
ASCRP3000226	1.273914674	5.9814960658	4.19652113417319	0.00160624384655887	0.00946681923990396	-1.17754807399219	hsa_circRNA_105043	hsa_circ_0007100	DKC1
ASCRP3000228	1.3026877264	6.8287830126	5.03843286111629	0.000419743339147836	0.00442193026450691	0.179121054864442	hsa_circRNA_406051	hsa_circ_0119220	ACSL3
ASCRP3000229	1.324240907	6.9603023991	5.66387438185262	0.000165242596557376	0.00273996194549364	1.12127406458328	hsa_circRNA_102923	hsa_circ_0058451	ACSL3
ASCRP3000230	-0.893701085999998	7.5366191454	-4.6147978448294	0.000814568618866305	0.00646702059662691	-0.49156539881471	hsa_circRNA_406107	hsa_circ_0115145	RBL1
ASCRP3000231	-0.663896805400002	8.0223847433	-2.86994925761173	0.0157210179819153	0.0409233731109091	-3.45313682308284	hsa_circRNA_404544	hsa_circ_0114350	COL24A1
ASCRP3000237	0.902284593799999	6.4629085449	4.8965106451542	0.000522660668212452	0.00502069747526719	-0.0427202591077052	hsa_circRNA_002102	hsa_circ_0002102	RPL14
ASCRP3000240	0.323416955199997	8.6273518758	2.95099135084209	0.0136288915158505	0.0371401113097557	-3.31307296581608	hsa_circRNA_049704	hsa_circ_0049704	CC2D1A
ASCRP3000242	-0.414556013400001	5.6488282935	-3.34628197871936	0.00681616928821721	0.0229112705313227	-2.62763270431593	hsa_circRNA_017037	hsa_circ_0017037	TOMM20
ASCRP3000243	-1.2183839088	6.9367902102	-4.08064944631751	0.00194656600113714	0.0105895626927426	-1.37133699953273	hsa_circRNA_104751	hsa_circ_0003762	DNAJA1
ASCRP3000247	1.1474526436	8.292253155	3.47604625841795	0.0054412440241983	0.0198016627413037	-2.40306606711389	hsa_circRNA_101648	hsa_circ_0000651	IQGAP1
ASCRP3000250	-0.4053750672	8.492150652	-3.45405020301535	0.00565250877741577	0.0203278654521693	-2.44108434316068	hsa_circRNA_089506	hsa_circ_0089506	UBAC1
ASCRP3000251	-2.872172003	10.6251511705	-4.27009325948597	0.00142301130896695	0.0089241131934308	-1.05530494369919	hsa_circRNA_100719	hsa_circ_0020390	DOCK1
ASCRP3000255	0.572658823199999	7.02226486	3.48279683619338	0.00537804911984868	0.0196923515894466	-2.39140279238604	hsa_circRNA_400694	NA	NAP1L4
ASCRP3000256	-1.2897057116	6.184746076	-2.91356841541386	0.0145577097023625	0.0388913057522359	-3.37779456166351	hsa_circRNA_005248	hsa_circ_0005248	LAMC1
ASCRP3000257	0.462460456200001	6.1898387025	3.0491198725836	0.0114673080224659	0.0328112425222346	-3.14309172306618	hsa_circRNA_083824	hsa_circ_0083824	HMBOX1
ASCRP3000258	-1.5797735352	7.3701977148	-4.94254712026043	0.000486621162134279	0.00483797949459981	0.0295598148838616	hsa_circRNA_405405	hsa_circ_0104657	KIAA1024
ASCRP3000259	-0.853663758000003	12.265149099	-3.128323580557	0.00997795415825445	0.0297078723756596	-3.00571101231403	hsa_circRNA_083815	hsa_circ_0083815	INTS9
ASCRP3000265	0.394264325999999	6.37766076	2.9172498874842	0.0144635788972494	0.038759699353719	-3.37143072338373	hsa_circRNA_405514	NA	VPS53
ASCRP3000269	-1.088776707	7.1829690401	-4.4488477629	0.00106339519754025	0.00755309120855644	-0.76105242513363	hsa_circRNA_047559	hsa_circ_0047559	ATP5A1
ASCRP3000273	0.770445642800004	10.1176699606	5.57779450081867	0.000187246743902773	0.00289115338178777	0.995080192311037	hsa_circRNA_008077	hsa_circ_0008077	PRRG1
ASCRP3000274	1.076277224	11.12622873	6.48187172634325	5.30035869764458e-05	0.00157687473119567	2.26526280974175	hsa_circRNA_034125	hsa_circ_0034125	SNURF-SNRPN
ASCRP3000279	-2.1683977576	10.2336343932	-4.83408979790243	0.000576103298570269	0.00530369177609601	-0.141210313965166	hsa_circRNA_401977	hsa_circ_0108703	NEDD4L
ASCRP3000281	1.20113521	9.886361155	7.06159416167212	2.49712810907175e-05	0.00109864215990221	3.01715737703213	hsa_circRNA_401170	hsa_circ_0100934	SLAIN1
ASCRP3000282	1.4778250734	6.8798899969	7.51128494859887	1.43276106953133e-05	0.000882346000062571	3.56848279166837	hsa_circRNA_101603	hsa_circ_0006842	ETFA
ASCRP3000283	1.6605425406	7.6741151641	6.0142125181611	0.000100412027621798	0.002115649933899	1.62339869545769	hsa_circRNA_006345	hsa_circ_0006345	RCL1
ASCRP3000286	1.1982137898	6.8930803929	2.81306953001764	0.0173793106756005	0.0437703838631221	-3.55119889155917	hsa_circRNA_405211	hsa_circ_0101809	
ASCRP3000289	0.9536740088	6.0811947724	3.87830311500841	0.00273356956425265	0.0129493890756253	-1.71316609339306	hsa_circRNA_102987	hsa_circ_0002619	C20orf194
ASCRP3000292	1.089972316	6.452017988	5.02595537832138	0.00042786505915768	0.00448405548132841	0.15973460613603	hsa_circRNA_100067	hsa_circ_0000020	DDI2
ASCRP3000304	-0.681183445799999	6.5882536439	-6.29625285530922	6.80649500319538e-05	0.00177258358477736	2.01434685621918	hsa_circRNA_405239	hsa_circ_0102236	KIAA0586
ASCRP3000305	-0.581657753199999	5.8245834188	-3.61475594273646	0.00428360104926031	0.0171429090303621	-2.16390181855202	hsa_circRNA_406640	hsa_circ_0130081	CAST
ASCRP3000306	-0.6312150692	7.0122633166	-4.01598909221202	0.00216849339186286	0.0113482298057938	-1.48011702743144	hsa_circRNA_077879	hsa_circ_0077879	RPS12
ASCRP3000308	-0.4234307284	6.1164504996	-3.02020123667437	0.0120656187643297	0.0340222880242021	-3.19321872511585	hsa_circRNA_002912	hsa_circ_0002912	KIF15
ASCRP3000310	-1.658781178	9.2190654286	-4.72056895329473	0.000688662038408051	0.00586585951844038	-0.321743086557995	hsa_circRNA_103730	hsa_circ_0005654	PRDM5
ASCRP3000316	-0.418204050200001	7.5662603229	-3.01882932001371	0.0120947750707767	0.0340727252983867	-3.19559618671254	hsa_circRNA_016661	hsa_circ_0016661	ENAH
ASCRP3000318	0.860213930800001	6.3188549952	4.99506521564682	0.000448697153327604	0.00461833478497365	0.111642391178723	hsa_circRNA_036127	hsa_circ_0036127	THSD4
ASCRP3000322	1.1231232462	7.5834703577	3.58106123114638	0.00453914260293996	0.0177199453324583	-2.22189620177529	hsa_circRNA_100594	hsa_circ_0006820	TIMM23B
ASCRP3000328	0.5925609716	6.7865314476	2.84594591450411	0.0164005457098899	0.0420496501622658	-3.49454680702407	hsa_circRNA_402418	hsa_circ_0118205	TTN-AS1
ASCRP3000329	-0.758973618799999	8.8975639794	-3.94679677686564	0.00243544115082335	0.0121510830355023	-1.59700042002452	hsa_circRNA_103308	hsa_circ_0064584	RARB
ASCRP3000331	1.0702582892	8.7084709468	6.12078355890058	8.65828019652827e-05	0.00197945634587548	1.77250535537333	hsa_circRNA_103492	hsa_circ_0001346	RNF13
ASCRP3000332	-0.351991246400002	6.3279074	-2.8284821509345	0.0169133799400766	0.0430270124096102	-3.52464996737388	hsa_circRNA_405568	NA	SLFN12L
ASCRP3000334	-1.1607093852	7.9722048328	-2.93798735885807	0.0139446764979335	0.0377455052743973	-3.3355706565592	hsa_circRNA_403874	hsa_circ_0135218	SMURF1
ASCRP3000335	-1.2495929796	6.6479584082	-4.553857611263	0.00089794235267876	0.00680433258978504	-0.59010101059521	hsa_circRNA_104323	hsa_circ_0079534	MACC1
ASCRP3000336	1.090009501	7.7887542913	3.37664278649456	0.00646541663935964	0.0221468574198149	-2.57503624346054	hsa_circRNA_406724	NA	CNOT6
ASCRP3000337	1.5476117142	8.7004916807	4.88845070296104	0.00052925589774623	0.00505594062191383	-0.0554062142791967	hsa_circRNA_100517	hsa_circ_0017348	ZNF124
ASCRP3000340	0.488778115399999	5.8999051953	2.85704030197131	0.0160828794756669	0.0414725680978072	-3.47541180120777	hsa_circRNA_087581	hsa_circ_0087581	HIATL1
ASCRP3000341	-1.3038268382	7.5829438443	-2.79544197083651	0.0179279697794335	0.0448254840836198	-3.58154059227905	hsa_circRNA_104882	hsa_circ_0003597	HSDL2
ASCRP3000342	0.7643970984	6.3079872	3.22705159722106	0.00839300394767125	0.0262508291192893	-2.83439580298683	hsa_circRNA_002481	hsa_circ_0002481	HAUS1
ASCRP3000344	3.0816678596	8.381504331	6.04959866677497	9.55747117469653e-05	0.00205446615895849	1.67309571835129	hsa_circRNA_004650	hsa_circ_0004650	PCED1B
ASCRP3000346	-2.3616538822	10.2706018001	-2.869599083483	0.0157307253325406	0.0409310224121655	-3.45374120625862	hsa_circRNA_104803	hsa_circ_0087354	UBQLN1
ASCRP3000347	-1.1785059588	7.1559167538	-5.33572019017618	0.000267628500784183	0.00345630330522178	0.634231538101661	hsa_circRNA_005185	hsa_circ_0005185	PRKD1
ASCRP3000348	1.49081922	11.867321944	4.46915382135353	0.00102906103769227	0.00742798709422253	-0.727882352099693	hsa_circRNA_049637	hsa_circ_0049637	CALR
ASCRP3000350	-1.353289971	9.0448126855	-4.42455590798721	0.00110605817045792	0.00773664980538933	-0.800803316113965	hsa_circRNA_003657	hsa_circ_0003657	DHX8
ASCRP3000354	1.1853562772	6.1580443676	5.12383359286255	0.000368363601615226	0.00411356361766809	0.31119692852003	hsa_circRNA_104054	hsa_circ_0075533	FARS2
ASCRP3000358	2.315369786	12.516267847	9.34073914542373	1.87028321353344e-06	0.000583526777618836	5.55303934337462	hsa_circRNA_028826	hsa_circ_0028826	GCN1L1
ASCRP3000359	-1.3527789198	6.9545530013	-5.4990098962973	0.000210137102637251	0.00309172520595488	0.878605080718934	hsa_circRNA_100613	hsa_circ_0018611	SUPV3L1
ASCRP3000361	0.781245033	5.3912991741	3.61678412231301	0.00426870160627891	0.0171381714242529	-2.16041327831557	hsa_circRNA_005995	hsa_circ_0005995	SETDB1
ASCRP3000362	0.7293946924	9.2673416546	5.24678294736151	0.000305794985713849	0.0037546036113942	0.499453629323567	hsa_circRNA_404177	hsa_circ_0138902	FXN
ASCRP3000363	1.9085617074	8.0302049483	4.45789938804902	0.00104794387033417	0.00751264562407911	-0.746259932419577	hsa_circRNA_100080	hsa_circ_0005782	HP1BP3
ASCRP3000367	2.004461134	9.5330466764	5.96657813259098	0.000107341545834111	0.00220398440100846	1.55620537960974	hsa_circRNA_404643	hsa_circ_0111746	PIK3C2B
ASCRP3000374	0.882790433399998	7.9085852599	4.64681886997573	0.000774069437789647	0.00632023596938119	-0.439991468548907	hsa_circRNA_040831	hsa_circ_0040831	ZC3H18
ASCRP3000378	0.871056968399999	5.8111349446	5.22226325058915	0.00031730632836405	0.00383428034130865	0.462088651867684	hsa_circRNA_103462	hsa_circ_0007841	SEC61A1
ASCRP3000383	-0.526346221800002	7.6305888607	-3.22276753823914	0.00845614171311806	0.0263782764710988	-2.84182904064111	hsa_circRNA_405143	hsa_circ_0100578	TPT1
ASCRP3000384	3.101708962	14.040811755	10.794574873866	4.59676857209354e-07	0.000434701684313829	6.87699943053305	hsa_circRNA_000166	hsa_circ_0000512	RPPH1
ASCRP3000388	-0.564837275199999	6.9994024424	-3.22387422147505	0.00843978533820917	0.0263496960520498	-2.83990882829621	hsa_circRNA_104450	hsa_circ_0002747	PSMC2
ASCRP3000389	1.2110397788	8.0801352614	3.36421590852912	0.00660669006745143	0.0224568042933551	-2.59656088561204	hsa_circRNA_102517	hsa_circ_0005325	UBA2
ASCRP3000391	-0.673977587200003	6.291843951	-4.13216488477073	0.00178679032686148	0.0100479016147869	-1.28499435297155	hsa_circRNA_079614	hsa_circ_0079614	MPP6
ASCRP3000398	0.8724006684	8.1384371552	3.34125065947189	0.00687615179832231	0.0230233056060105	-2.63635150190514	hsa_circRNA_103339	hsa_circ_0005870	SETD2
ASCRP3000409	-0.324722545800001	6.0011736481	-3.13503346376033	0.00986117502144459	0.0294544457173008	-2.99406863290048	hsa_circRNA_405979	NA	PLA2R1
ASCRP3000411	-0.927547057599999	7.9123804096	-3.09556986272949	0.0105684873708153	0.0309480112016079	-3.06253541245543	hsa_circRNA_002953	hsa_circ_0002953	TPTE
ASCRP3000413	0.6068838254	5.7385180917	3.44781557713002	0.00571391123885475	0.0205056506002105	-2.45186430660538	hsa_circRNA_038480	hsa_circ_0038480	UQCRC2
ASCRP3000424	-1.7889611196	10.7615949782	-3.40303432598244	0.0061755725190579	0.0215609982193791	-2.52934060843543	hsa_circRNA_100499	hsa_circ_0004039	MTR
ASCRP3000425	-1.1887309796	6.6552700166	-3.57629037559382	0.00457657666587536	0.0178085965885124	-2.23011335190494	hsa_circRNA_404704	NA	DIP2C
ASCRP3000428	0.694914909799999	5.7278435105	3.08119600648009	0.0108387231829171	0.0315030297296024	-3.08746783635243	hsa_circRNA_005432	hsa_circ_0005432	SECISBP2
ASCRP3000433	2.0822158298	10.8581207871	9.93978866119172	1.02783175600369e-06	0.000540460750309073	6.12293668870169	hsa_circRNA_401976	hsa_circ_0108698	LOC100505549
ASCRP3000437	-0.324428226799999	6.9426936066	-2.79774285769186	0.0178553828071545	0.044680963258055	-3.5775815663929	hsa_circRNA_005303	hsa_circ_0005303	SCMH1
ASCRP3000438	1.285385908	13.283111964	4.56545277577524	0.000881411780713704	0.00672542212993788	-0.571314063514536	hsa_circRNA_043650	hsa_circ_0043650	EIF1
ASCRP3000441	0.752598316800002	8.4579374814	3.01188744058543	0.0122434014053965	0.0343889291897247	-3.20762521340461	hsa_circRNA_101904	hsa_circ_0040827	BANP
ASCRP3000443	0.517969398999998	8.9599075819	3.22401774489375	0.00843766647906857	0.0263496960520498	-2.83965980074025	hsa_circRNA_101661	hsa_circ_0037078	LRRK1
ASCRP3000447	0.970530118400001	8.532650234	3.36391367107825	0.00661016516509475	0.0224623033174082	-2.59708445325126	hsa_circRNA_009068	hsa_circ_0009068	NPEPPS
ASCRP3000453	0.922613609199998	6.0023144198	2.90357242602827	0.014816415437845	0.0393505069861024	-3.39507006140176	hsa_circRNA_043285	hsa_circ_0043285	TADA2A
ASCRP3000459	1.2336728078	6.7618804397	3.80921580752922	0.00307293821849097	0.0139638869280238	-1.83077649498413	hsa_circRNA_075671	hsa_circ_0075671	JARID2
ASCRP3000463	0.853516461800004	7.3093677549	4.62932457688832	0.000795925456494168	0.00640171759496832	-0.468150930575167	hsa_circRNA_104403	hsa_circ_0080628	GTF2IRD2
ASCRP3000464	0.740096577199997	7.2202982828	2.95179587144814	0.0136095931781166	0.0371042425374532	-3.31168084075675	hsa_circRNA_004087	hsa_circ_0004087	CDYL2
ASCRP3000469	0.495175623399999	7.8667894555	3.07915228418012	0.0108777111663389	0.0315934291176038	-3.09101252104761	hsa_circRNA_035861	hsa_circ_0035861	ANKDD1A
ASCRP3000474	0.699352912	10.905584444	4.34378557991402	0.00126132836781875	0.00832587642312074	-0.933515025646037	hsa_circRNA_061343	hsa_circ_0061343	APP
ASCRP3000476	2.4714480586	9.5936362319	3.43500422713184	0.00584224634653308	0.0208302262131401	-2.47402098452506	hsa_circRNA_087856	hsa_circ_0087856	RAD23B
ASCRP3000479	1.2583211156	7.6203502004	3.84681780442015	0.0028831227887154	0.0133676544258604	-1.76671217975139	hsa_circRNA_105023	hsa_circ_0002153	MID2
